latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
40.34647,47.8384,328.88,0.39,0.36,2024-01-06,0945,N20,VIIRS,n,2.0NRT,289.49,3.21,D
40.3903,47.60447,332.92,0.39,0.36,2024-01-06,0945,N20,VIIRS,n,2.0NRT,289.25,6.04,D
40.31929,47.11089,329.15,0.38,0.36,2024-01-06,0945,N20,VIIRS,n,2.0NRT,289.85,2.11,D
40.42202,47.70373,335.67,0.39,0.36,2024-01-06,0945,N20,VIIRS,n,2.0NRT,289.12,7.31,D
40.41755,47.49031,344.89,0.38,0.36,2024-01-06,0945,N20,VIIRS,n,2.0NRT,296.53,13.26,D
40.42083,47.48947,344.02,0.38,0.36,2024-01-06,0945,N20,VIIRS,n,2.0NRT,291.39,13.26,D
40.42411,47.48863,343.43,0.38,0.36,2024-01-06,0945,N20,VIIRS,n,2.0NRT,290.53,12.6,D
40.46695,47.5024,330.08,0.38,0.36,2024-01-06,0945,N20,VIIRS,n,2.0NRT,288.95,2.73,D
40.47581,47.40221,327.75,0.38,0.36,2024-01-06,0945,N20,VIIRS,n,2.0NRT,288.14,2.23,D
40.52292,47.55813,328.89,0.39,0.36,2024-01-06,0945,N20,VIIRS,n,2.0NRT,289.75,1.91,D
40.7102,47.17179,329.64,0.38,0.36,2024-01-06,0945,N20,VIIRS,n,2.0NRT,288.69,2.32,D
39.99747,48.67706,325.72,0.39,0.36,2024-01-06,0945,N20,VIIRS,n,2.0NRT,289.02,1.09,D
40.69571,47.05401,336.15,0.38,0.36,2024-01-06,0945,N20,VIIRS,n,2.0NRT,289.44,2.87,D
40.90518,46.40149,336.37,0.39,0.36,2024-01-06,0945,N20,VIIRS,n,2.0NRT,291.27,3.91,D
41.16717,45.25083,295.46,0.39,0.6,2024-01-06,2203,N20,VIIRS,n,2.0NRT,272.87,0.78,N
40.25384,49.44444,303.64,0.46,0.47,2024-01-06,2205,N20,VIIRS,n,2.0NRT,276.53,1.14,N
40.9244,46.37436,330.47,0.51,0.41,2024-01-07,0928,N20,VIIRS,n,2.0NRT,285.16,5.94,D
40.22029,48.0996,330.04,0.45,0.39,2024-01-07,0928,N20,VIIRS,n,2.0NRT,287.68,4.1,D
39.31964,47.18928,339.51,0.57,0.52,2024-01-08,0909,N20,VIIRS,n,2.0NRT,277.33,10.86,D
39.31935,47.18206,351.8,0.57,0.52,2024-01-08,0909,N20,VIIRS,n,2.0NRT,278.28,8.65,D
39.32091,47.18837,346.16,0.57,0.52,2024-01-08,0909,N20,VIIRS,n,2.0NRT,278.56,8.65,D
39.31812,47.18295,348.43,0.57,0.52,2024-01-08,0909,N20,VIIRS,n,2.0NRT,277.28,10.77,D
40.48732,46.95565,334.69,0.55,0.51,2024-01-08,0911,N20,VIIRS,n,2.0NRT,289.68,9.18,D
40.48964,46.95777,351.28,0.55,0.51,2024-01-08,0911,N20,VIIRS,n,2.0NRT,286.88,8.2,D
40.48883,46.96178,327.32,0.55,0.51,2024-01-08,0911,N20,VIIRS,n,2.0NRT,283.7,9.18,D
40.48515,46.95968,331.27,0.55,0.51,2024-01-08,0911,N20,VIIRS,n,2.0NRT,285.16,8.2,D
39.70651,47.61566,339.5,0.46,0.64,2024-01-09,0849,N20,VIIRS,n,2.0NRT,285.01,3.1,D
40.42705,47.49077,326.75,0.45,0.63,2024-01-09,0849,N20,VIIRS,n,2.0NRT,287.06,3.16,D
40.5268,48.84776,340.27,0.42,0.61,2024-01-09,1030,N20,VIIRS,n,2.0NRT,287.03,9.34,D
40.52395,48.84973,353.23,0.42,0.61,2024-01-09,1030,N20,VIIRS,n,2.0NRT,288.19,13.68,D
40.4422,47.18631,367,0.34,0.56,2024-01-09,1030,N20,VIIRS,h,2.0NRT,291.74,11.52,D
39.48135,47.51979,328.39,0.35,0.56,2024-01-09,1030,N20,VIIRS,n,2.0NRT,279.88,1.71,D
39.84557,48.41722,327.49,0.39,0.59,2024-01-09,1030,N20,VIIRS,n,2.0NRT,286.97,1.61,D
40.13165,47.46201,338.16,0.35,0.57,2024-01-09,1030,N20,VIIRS,n,2.0NRT,289.2,2.58,D
40.26223,47.74935,327.51,0.36,0.57,2024-01-09,1030,N20,VIIRS,n,2.0NRT,288.28,1.36,D
38.80123,48.55251,331.32,0.39,0.59,2024-01-09,1030,N20,VIIRS,n,2.0NRT,293.6,3.58,D
40.52699,48.85263,356.08,0.42,0.61,2024-01-09,1030,N20,VIIRS,l,2.0NRT,287.5,9.34,D
40.73787,46.92327,345.47,0.33,0.55,2024-01-09,1030,N20,VIIRS,n,2.0NRT,285.7,6.1,D
40.73763,46.9193,353.01,0.33,0.55,2024-01-09,1030,N20,VIIRS,n,2.0NRT,287.88,6.55,D
38.80667,48.55145,348.93,0.39,0.59,2024-01-09,1030,N20,VIIRS,n,2.0NRT,290.71,3.58,D
39.06844,46.78535,338.74,0.63,0.54,2024-01-09,1030,N20,VIIRS,n,2.0NRT,292.2,6.52,D
39.06844,46.7845,340.33,0.63,0.54,2024-01-09,1030,N20,VIIRS,n,2.0NRT,292.65,7.36,D
41.14611,47.13229,347.4,0.34,0.56,2024-01-09,1032,N20,VIIRS,n,2.0NRT,283.1,4.15,D
40.2534,49.44458,302.08,0.4,0.37,2024-01-10,2229,N20,VIIRS,n,2.0NRT,272.35,1.22,N
40.40964,49.91649,303.26,0.39,0.36,2024-01-10,2229,N20,VIIRS,n,2.0NRT,276.45,1.57,N
40.25351,49.44516,298.56,0.34,0.56,2024-01-12,2152,N20,VIIRS,n,2.0NRT,274.65,0.81,N
40.43361,49.85834,325.32,0.49,0.65,2024-01-15,0839,N20,VIIRS,n,2.0NRT,276.22,2.38,D
40.25167,49.44685,302.54,0.38,0.36,2024-01-15,2235,N20,VIIRS,n,2.0NRT,271.99,0.96,N
41.27318,45.33509,325.27,0.43,0.38,2024-01-17,0941,N20,VIIRS,n,2.0NRT,286.06,1.66,D
41.16905,45.25261,296.48,0.4,0.37,2024-01-19,2301,N20,VIIRS,n,2.0NRT,274.81,0.59,N
40.2511,49.44836,295.19,0.56,0.43,2024-01-19,2301,N20,VIIRS,n,2.0NRT,276.35,0.57,N
41.16794,45.25458,296.27,0.42,0.38,2024-01-20,2241,N20,VIIRS,n,2.0NRT,276.75,0.77,N
40.61268,49.62337,302.48,0.45,0.47,2024-01-24,2307,N20,VIIRS,n,2.0NRT,271.74,0.84,N
40.40866,49.91586,323.39,0.44,0.38,2024-01-25,2250,N20,VIIRS,n,2.0NRT,276.61,1.63,N
41.26597,49.10917,344.74,0.59,0.53,2024-01-31,1017,N20,VIIRS,n,2.0NRT,284.87,14.45,D
41.26866,49.10892,350.81,0.59,0.53,2024-01-31,1017,N20,VIIRS,n,2.0NRT,288.55,25.42,D
41.27085,49.10865,351.76,0.59,0.53,2024-01-31,1017,N20,VIIRS,n,2.0NRT,284.98,14.45,D
40.40699,49.92163,329.89,0.32,0.55,2024-01-31,1017,N20,VIIRS,n,2.0NRT,285.1,1.34,D
40.2506,49.44563,296.14,0.38,0.36,2024-01-31,2235,N20,VIIRS,n,2.0NRT,269.9,0.89,N
40.25285,49.44868,303.6,0.49,0.41,2024-02-01,2218,N20,VIIRS,n,2.0NRT,273.81,1.39,N
40.40638,49.91773,304.38,0.47,0.4,2024-02-01,2218,N20,VIIRS,n,2.0NRT,274.71,1.31,N
40.22187,49.55387,296.46,0.49,0.4,2024-02-01,2218,N20,VIIRS,n,2.0NRT,273.52,0.88,N
40.25406,49.44687,300.34,0.56,0.52,2024-02-02,2159,N20,VIIRS,n,2.0NRT,271.8,1.35,N
40.25446,49.44649,298.21,0.56,0.52,2024-02-02,2159,N20,VIIRS,n,2.0NRT,270.98,1.01,N
40.66156,46.90223,327.19,0.38,0.43,2024-02-03,0921,N20,VIIRS,n,2.0NRT,284.15,1.97,D
40.25999,47.64148,336.48,0.53,0.67,2024-02-05,0843,N20,VIIRS,n,2.0NRT,282.46,3.26,D
40.49279,48.08577,356.28,0.5,0.66,2024-02-05,0843,N20,VIIRS,l,2.0NRT,285,26.02,D
40.49116,48.08024,347.73,0.5,0.66,2024-02-05,0843,N20,VIIRS,n,2.0NRT,288.26,24.75,D
40.4855,48.08311,337.99,0.5,0.66,2024-02-05,0843,N20,VIIRS,n,2.0NRT,286.57,6.43,D
40.48713,48.08863,346.22,0.5,0.66,2024-02-05,0843,N20,VIIRS,n,2.0NRT,283.4,4.84,D
40.2602,47.64112,332.81,0.53,0.67,2024-02-05,0843,N20,VIIRS,n,2.0NRT,281.38,3.13,D
40.1769,48.07486,332.24,0.51,0.66,2024-02-05,0843,N20,VIIRS,n,2.0NRT,276.8,2.9,D
40.01832,48.58104,325.72,0.49,0.65,2024-02-05,0843,N20,VIIRS,n,2.0NRT,283.58,2.93,D
39.54072,48.09773,354.54,0.53,0.67,2024-02-05,0843,N20,VIIRS,n,2.0NRT,283.03,14.04,D
39.42054,48.79916,333.42,0.49,0.65,2024-02-05,0843,N20,VIIRS,n,2.0NRT,281.82,3.41,D
39.73275,47.70963,327.38,0.59,0.52,2024-02-05,1023,N20,VIIRS,n,2.0NRT,290.59,3.68,D
41.0399,45.71422,331.2,0.47,0.48,2024-02-05,1023,N20,VIIRS,n,2.0NRT,286.55,2.11,D
40.50927,47.45758,343.39,0.58,0.52,2024-02-05,1023,N20,VIIRS,n,2.0NRT,281.24,11.2,D
40.51024,47.45765,342.46,0.58,0.52,2024-02-05,1023,N20,VIIRS,n,2.0NRT,281.21,9.32,D
40.45807,48.01539,353.22,0.62,0.54,2024-02-05,1023,N20,VIIRS,n,2.0NRT,283.15,14.39,D
40.46256,48.0158,325.27,0.62,0.54,2024-02-05,1023,N20,VIIRS,n,2.0NRT,280.49,3.09,D
40.45759,48.0163,350.72,0.62,0.54,2024-02-05,1023,N20,VIIRS,n,2.0NRT,283.47,12.94,D
40.41227,48.17008,338.25,0.63,0.54,2024-02-05,1023,N20,VIIRS,n,2.0NRT,282.65,11.69,D
40.40681,48.32845,356.15,0.32,0.55,2024-02-05,1023,N20,VIIRS,l,2.0NRT,284.08,4.24,D
40.40704,48.33227,355.29,0.32,0.55,2024-02-05,1023,N20,VIIRS,n,2.0NRT,284.25,4.24,D
40.2583,47.16854,325.37,0.55,0.51,2024-02-05,1023,N20,VIIRS,n,2.0NRT,281.92,4.8,D
40.25645,47.27612,328.27,0.56,0.52,2024-02-05,1023,N20,VIIRS,n,2.0NRT,282.91,2.04,D
40.25441,48.0591,352.83,0.62,0.54,2024-02-05,1023,N20,VIIRS,n,2.0NRT,271.67,26.08,D
40.25361,48.05466,335.7,0.62,0.54,2024-02-05,1023,N20,VIIRS,n,2.0NRT,268.78,12.16,D
40.25411,48.06198,344.8,0.62,0.54,2024-02-05,1023,N20,VIIRS,n,2.0NRT,267.86,16.61,D
40.14288,48.12519,331.37,0.62,0.54,2024-02-05,1023,N20,VIIRS,n,2.0NRT,269.94,4.66,D
40.14241,48.12493,326.46,0.62,0.54,2024-02-05,1023,N20,VIIRS,n,2.0NRT,269.56,3.94,D
40.00584,48.59824,331.17,0.33,0.55,2024-02-05,1023,N20,VIIRS,n,2.0NRT,280.24,2.59,D
40.00607,48.60214,326.5,0.33,0.55,2024-02-05,1023,N20,VIIRS,n,2.0NRT,278.22,2.28,D
39.74588,48.68649,332.32,0.33,0.55,2024-02-05,1023,N20,VIIRS,n,2.0NRT,278.88,2.45,D
39.74318,49.07233,349.1,0.35,0.56,2024-02-05,1023,N20,VIIRS,n,2.0NRT,284.11,4.08,D
39.6663,47.93006,325.71,0.6,0.53,2024-02-05,1023,N20,VIIRS,n,2.0NRT,285.17,4.2,D
39.61983,47.75165,339.5,0.59,0.53,2024-02-05,1023,N20,VIIRS,n,2.0NRT,293.08,57.66,D
39.87099,49.14098,329.1,0.79,0.78,2024-02-06,0826,N20,VIIRS,n,2.0NRT,285.3,4.43,D
39.27375,48.85324,331.61,0.57,0.43,2024-02-06,1006,N20,VIIRS,n,2.0NRT,286.81,4.38,D
38.9141,48.91558,328.83,0.56,0.43,2024-02-06,1006,N20,VIIRS,n,2.0NRT,290.96,2.51,D
39.26783,48.79419,326.36,0.56,0.43,2024-02-06,1006,N20,VIIRS,n,2.0NRT,289.73,4.53,D
39.29676,48.72321,327.64,0.56,0.43,2024-02-06,1006,N20,VIIRS,n,2.0NRT,285.58,2.84,D
39.32388,47.20539,346.44,0.48,0.4,2024-02-06,1006,N20,VIIRS,n,2.0NRT,299.12,19.15,D
39.32451,47.21096,354.98,0.48,0.4,2024-02-06,1006,N20,VIIRS,n,2.0NRT,300.62,44.59,D
39.30338,48.74856,340.99,0.56,0.43,2024-02-06,1006,N20,VIIRS,n,2.0NRT,282.81,4.68,D
39.26915,48.80727,345.59,0.56,0.43,2024-02-06,1006,N20,VIIRS,n,2.0NRT,291.83,13.16,D
39.83069,47.82652,329.77,0.52,0.41,2024-02-06,1006,N20,VIIRS,n,2.0NRT,291.1,4.14,D
39.73148,47.54702,329.26,0.5,0.41,2024-02-06,1006,N20,VIIRS,n,2.0NRT,277.49,6.6,D
39.73095,47.54856,335.47,0.5,0.41,2024-02-06,1006,N20,VIIRS,n,2.0NRT,279.46,10.95,D
39.69248,47.61539,342.37,0.5,0.41,2024-02-06,1006,N20,VIIRS,n,2.0NRT,279.52,6.32,D
39.68121,47.61739,345.48,0.5,0.41,2024-02-06,1006,N20,VIIRS,n,2.0NRT,282.91,33.17,D
39.69631,47.97498,337.91,0.52,0.42,2024-02-06,1006,N20,VIIRS,n,2.0NRT,290.85,8.12,D
39.69695,47.98108,335.48,0.52,0.42,2024-02-06,1006,N20,VIIRS,n,2.0NRT,290.18,8.12,D
39.6576,47.86449,325.47,0.52,0.41,2024-02-06,1006,N20,VIIRS,n,2.0NRT,289.79,3.2,D
39.65877,47.8662,334.23,0.52,0.41,2024-02-06,1006,N20,VIIRS,n,2.0NRT,290.36,4.62,D
39.63981,47.72941,330.54,0.51,0.41,2024-02-06,1006,N20,VIIRS,n,2.0NRT,284.73,3.85,D
39.59446,47.70129,341.5,0.51,0.41,2024-02-06,1006,N20,VIIRS,n,2.0NRT,283.24,11.14,D
39.56833,48.13123,327.03,0.53,0.42,2024-02-06,1006,N20,VIIRS,n,2.0NRT,288.2,4.32,D
39.56461,48.16963,328.64,0.53,0.42,2024-02-06,1006,N20,VIIRS,n,2.0NRT,288.48,4.6,D
39.52603,48.13809,329.55,0.53,0.42,2024-02-06,1006,N20,VIIRS,n,2.0NRT,289.09,4.98,D
39.48116,48.19603,331.61,0.53,0.42,2024-02-06,1006,N20,VIIRS,n,2.0NRT,291.86,4.2,D
39.48692,48.25237,337.05,0.53,0.42,2024-02-06,1006,N20,VIIRS,n,2.0NRT,284.19,5.2,D
39.48003,48.199,331.06,0.53,0.42,2024-02-06,1006,N20,VIIRS,n,2.0NRT,291.8,3.2,D
39.72184,47.60699,328.68,0.5,0.41,2024-02-06,2224,N20,VIIRS,n,2.0NRT,276.77,11.94,N
39.72557,47.6077,326.88,0.5,0.41,2024-02-06,2224,N20,VIIRS,n,2.0NRT,274.78,2.47,N
40.25193,49.44776,306.8,0.43,0.38,2024-02-06,2224,N20,VIIRS,n,2.0NRT,275.59,0.96,N
40.59541,49.58054,298.38,0.43,0.38,2024-02-06,2224,N20,VIIRS,n,2.0NRT,273.13,1.38,N
39.94764,47.5895,336.17,0.38,0.36,2024-02-07,0945,N20,VIIRS,n,2.0NRT,287.66,11.74,D
40.41391,47.38311,333.23,0.38,0.36,2024-02-07,0945,N20,VIIRS,n,2.0NRT,291.38,7.65,D
40.42996,47.74289,329.33,0.39,0.36,2024-02-07,0945,N20,VIIRS,n,2.0NRT,287.95,5.23,D
40.28941,47.19066,340.77,0.38,0.36,2024-02-07,0945,N20,VIIRS,n,2.0NRT,293.04,7.78,D
40.32826,47.51545,330.23,0.38,0.36,2024-02-07,0945,N20,VIIRS,n,2.0NRT,289.53,3.47,D
40.41325,48.33277,330.23,0.39,0.36,2024-02-07,0945,N20,VIIRS,n,2.0NRT,290.67,2.12,D
40.23769,47.20874,335.33,0.38,0.36,2024-02-07,0945,N20,VIIRS,n,2.0NRT,291.28,3.58,D
40.32491,47.88469,334.38,0.39,0.36,2024-02-07,0945,N20,VIIRS,n,2.0NRT,289.68,2.66,D
40.23097,47.59425,326.3,0.38,0.36,2024-02-07,0945,N20,VIIRS,n,2.0NRT,290.24,3.82,D
40.23164,47.59872,329.28,0.38,0.36,2024-02-07,0945,N20,VIIRS,n,2.0NRT,288.01,3.33,D
40.24963,47.71978,329.93,0.39,0.36,2024-02-07,0945,N20,VIIRS,n,2.0NRT,291.39,2.68,D
40.12611,48.06148,328.86,0.39,0.36,2024-02-07,0945,N20,VIIRS,n,2.0NRT,289.47,2.51,D
39.90648,48.07114,329.25,0.39,0.36,2024-02-07,0945,N20,VIIRS,n,2.0NRT,289.48,3.4,D
39.93324,48.27707,327.75,0.39,0.36,2024-02-07,0945,N20,VIIRS,n,2.0NRT,288.24,1.82,D
39.91739,48.28558,329.85,0.39,0.36,2024-02-07,0945,N20,VIIRS,n,2.0NRT,289.66,1.66,D
39.82934,48.12545,329.84,0.39,0.36,2024-02-07,0945,N20,VIIRS,n,2.0NRT,282.3,4.15,D
39.81229,48.23981,326.5,0.39,0.36,2024-02-07,0945,N20,VIIRS,n,2.0NRT,280.4,1.46,D
39.17236,45.18387,326.69,0.41,0.37,2024-02-07,0945,N20,VIIRS,n,2.0NRT,292.63,1.05,D
39.49517,48.21238,331.16,0.39,0.36,2024-02-07,0945,N20,VIIRS,n,2.0NRT,291.86,2.52,D
40.41055,49.91466,311.73,0.44,0.46,2024-02-07,2205,N20,VIIRS,n,2.0NRT,280.02,1.14,N
40.59703,49.58417,299.88,0.46,0.47,2024-02-07,2205,N20,VIIRS,n,2.0NRT,280.46,0.37,N
40.40919,49.91563,308.38,0.44,0.46,2024-02-07,2205,N20,VIIRS,n,2.0NRT,280.55,1.64,N
40.2538,49.44495,301.6,0.46,0.47,2024-02-07,2205,N20,VIIRS,n,2.0NRT,279.3,1.33,N
40.20257,49.46877,295.7,0.46,0.47,2024-02-07,2205,N20,VIIRS,n,2.0NRT,277.64,0.36,N
40.40403,49.91711,303.4,0.69,0.74,2024-02-07,2345,N20,VIIRS,n,2.0NRT,277.84,1.81,N
40.40637,49.91685,305.92,0.69,0.74,2024-02-07,2345,N20,VIIRS,n,2.0NRT,278.68,1.89,N
40.38534,48.00233,326.57,0.45,0.39,2024-02-08,0928,N20,VIIRS,n,2.0NRT,292.51,1.97,D
39.47771,48.82895,327.45,0.44,0.38,2024-02-08,0928,N20,VIIRS,n,2.0NRT,294.53,4.53,D
39.48243,48.87472,332.66,0.44,0.38,2024-02-08,0928,N20,VIIRS,n,2.0NRT,295.82,8.61,D
39.4566,48.79331,328.65,0.44,0.38,2024-02-08,0928,N20,VIIRS,n,2.0NRT,292.73,2.23,D
39.45092,48.92088,330.78,0.43,0.38,2024-02-08,0928,N20,VIIRS,n,2.0NRT,295.2,5.25,D
39.40935,48.75496,329.98,0.44,0.38,2024-02-08,0928,N20,VIIRS,n,2.0NRT,294.19,2.78,D
39.41399,48.77995,327.29,0.44,0.38,2024-02-08,0928,N20,VIIRS,n,2.0NRT,294.46,2.41,D
39.40947,48.75759,331.72,0.44,0.38,2024-02-08,0928,N20,VIIRS,n,2.0NRT,295.29,5.56,D
39.41402,48.78262,325.73,0.44,0.38,2024-02-08,0928,N20,VIIRS,n,2.0NRT,294.39,2.31,D
39.40438,48.76972,331.07,0.44,0.38,2024-02-08,0928,N20,VIIRS,n,2.0NRT,294.58,3.57,D
39.43106,48.99733,334.46,0.43,0.38,2024-02-08,0928,N20,VIIRS,n,2.0NRT,294.94,4.82,D
39.37651,48.7571,331.83,0.44,0.38,2024-02-08,0928,N20,VIIRS,n,2.0NRT,294.2,2.63,D
39.42926,49.1477,328.7,0.43,0.38,2024-02-08,0928,N20,VIIRS,n,2.0NRT,292.62,2.41,D
39.3382,48.74763,338.19,0.44,0.38,2024-02-08,0928,N20,VIIRS,n,2.0NRT,294.88,3.38,D
39.40079,49.10992,334.91,0.43,0.38,2024-02-08,0928,N20,VIIRS,n,2.0NRT,293.3,2.32,D
39.3121,48.745,330.83,0.44,0.38,2024-02-08,0928,N20,VIIRS,n,2.0NRT,295.23,2.8,D
40.14887,48.22843,332.43,0.45,0.39,2024-02-08,0928,N20,VIIRS,n,2.0NRT,292.96,3.98,D
40.00304,47.4996,325.72,0.48,0.4,2024-02-08,0928,N20,VIIRS,n,2.0NRT,296.55,1.43,D
40.11135,48.18579,327.16,0.45,0.39,2024-02-08,0928,N20,VIIRS,n,2.0NRT,294.37,1.87,D
40.11909,48.22703,332.75,0.45,0.39,2024-02-08,0928,N20,VIIRS,n,2.0NRT,293.01,2.98,D
40.00421,47.9062,330.12,0.46,0.39,2024-02-08,0928,N20,VIIRS,n,2.0NRT,295.54,1.85,D
39.85735,47.61262,333.77,0.48,0.4,2024-02-08,0928,N20,VIIRS,n,2.0NRT,297.47,3.42,D
40.19992,49.45533,339.19,0.41,0.37,2024-02-08,0928,N20,VIIRS,n,2.0NRT,296.34,3.98,D
40.20076,49.46008,345.57,0.41,0.37,2024-02-08,0928,N20,VIIRS,n,2.0NRT,295.99,4.92,D
40.19656,49.45633,367,0.41,0.37,2024-02-08,0928,N20,VIIRS,l,2.0NRT,330.61,72.85,D
40.1974,49.46108,353.77,0.41,0.37,2024-02-08,0928,N20,VIIRS,n,2.0NRT,314.3,58.46,D
39.91447,47.94624,335.58,0.46,0.39,2024-02-08,0928,N20,VIIRS,n,2.0NRT,296.69,4.06,D
40.19319,49.45732,342.35,0.41,0.37,2024-02-08,0928,N20,VIIRS,n,2.0NRT,297.59,72.85,D
40.19403,49.46208,345.72,0.41,0.37,2024-02-08,0928,N20,VIIRS,n,2.0NRT,295.54,58.46,D
39.85765,47.61474,333.32,0.48,0.4,2024-02-08,0928,N20,VIIRS,n,2.0NRT,296.82,3.73,D
40.19366,49.46011,347.61,0.41,0.37,2024-02-08,0928,N20,VIIRS,n,2.0NRT,295.23,5.73,D
39.91334,47.94896,335.94,0.46,0.39,2024-02-08,0928,N20,VIIRS,n,2.0NRT,296.61,4.24,D
40.06406,48.78819,328.16,0.43,0.38,2024-02-08,0928,N20,VIIRS,n,2.0NRT,293.42,2.44,D
39.9564,48.23939,341.63,0.45,0.39,2024-02-08,0928,N20,VIIRS,n,2.0NRT,294.88,5.52,D
39.95387,48.24565,343.16,0.45,0.39,2024-02-08,0928,N20,VIIRS,n,2.0NRT,296.77,14.08,D
40.01938,48.60176,329.72,0.44,0.38,2024-02-08,0928,N20,VIIRS,n,2.0NRT,293.38,5.03,D
39.97442,48.39655,335.46,0.44,0.39,2024-02-08,0928,N20,VIIRS,n,2.0NRT,295.36,7.64,D
39.94818,48.27472,325.03,0.45,0.39,2024-02-08,0928,N20,VIIRS,n,2.0NRT,294.32,2.01,D
39.99776,48.60317,329.5,0.44,0.38,2024-02-08,0928,N20,VIIRS,n,2.0NRT,293.58,5.89,D
39.98256,48.56006,326.18,0.44,0.38,2024-02-08,0928,N20,VIIRS,n,2.0NRT,293.54,2.09,D
39.96421,48.48032,326.16,0.44,0.38,2024-02-08,0928,N20,VIIRS,n,2.0NRT,293.9,1.43,D
39.96621,48.57046,331.01,0.44,0.38,2024-02-08,0928,N20,VIIRS,n,2.0NRT,293.97,3.1,D
39.92107,48.44557,333.99,0.44,0.39,2024-02-08,0928,N20,VIIRS,n,2.0NRT,293.55,2.84,D
39.80171,47.85547,335.05,0.47,0.39,2024-02-08,0928,N20,VIIRS,n,2.0NRT,295.44,3.81,D
39.91065,48.44875,332.69,0.44,0.39,2024-02-08,0928,N20,VIIRS,n,2.0NRT,293.56,1.95,D
39.89144,48.4247,327.17,0.44,0.39,2024-02-08,0928,N20,VIIRS,n,2.0NRT,293.55,2.67,D
39.84229,48.17887,336.99,0.45,0.39,2024-02-08,0928,N20,VIIRS,n,2.0NRT,295.32,4.97,D
