LONGITUDE;LATITUDE;PHOTO_URL
46.2933;39.6509;/Users/ahmedhuseynli/Desktop/PhotoFile4Wildfire/39.6509_46.2933_65.png
46.664;39.4833;/Users/ahmedhuseynli/Desktop/PhotoFile4Wildfire/39.4833_46.664_82.png
49.00449;39.22233;/Users/ahmedhuseynli/Desktop/PhotoFile4Wildfire/39.22233_49.00449_n.png
46.6315;39.482;/Users/ahmedhuseynli/Desktop/PhotoFile4Wildfire/39.482_46.6315_59.png
49.09214;41.28715;/Users/ahmedhuseynli/Desktop/PhotoFile4Wildfire/41.28715_49.09214_n.png
48.58704;40.02881;/Users/ahmedhuseynli/Desktop/PhotoFile4Wildfire/40.02881_48.58704_l.png
46.64083;40.21391;/Users/ahmedhuseynli/Desktop/PhotoFile4Wildfire/40.21391_46.64083_n.png
46.3382;39.6487;/Users/ahmedhuseynli/Desktop/PhotoFile4Wildfire/39.6487_46.3382_82.png
