latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
40.48347,47.6475,339.97,0.51,0.66,2022-01-06,0844,N,VIIRS,n,2,284.36,4.59,D,0
40.5062,47.2335,325.18,0.53,0.67,2022-01-06,0844,N,VIIRS,n,2,284.85,3.56,D,0
40.51101,47.23199,334.23,0.53,0.67,2022-01-06,0844,N,VIIRS,n,2,284.87,3.53,D,0
39.13984,49.16142,367,0.35,0.56,2022-01-06,1024,N,VIIRS,h,2,296.97,15.17,D,3
39.20722,48.71758,351.68,0.33,0.55,2022-01-06,1024,N,VIIRS,n,2,290.34,4.56,D,0
39.21212,48.71321,367,0.33,0.55,2022-01-06,1024,N,VIIRS,h,2,294.29,7.22,D,0
39.21236,48.71709,354.15,0.33,0.55,2022-01-06,1024,N,VIIRS,n,2,288.34,11.04,D,0
39.21188,48.70934,329.2,0.33,0.55,2022-01-06,1024,N,VIIRS,n,2,289.45,7.22,D,0
39.21677,48.70498,330.44,0.33,0.55,2022-01-06,1024,N,VIIRS,n,2,289.26,2.3,D,0
39.22215,48.70836,337.45,0.33,0.55,2022-01-06,1024,N,VIIRS,n,2,289.11,2.77,D,0
39.83147,48.44952,326.41,0.32,0.55,2022-01-06,1024,N,VIIRS,n,2,287.85,1.02,D,0
39.90589,48.36506,337.15,0.32,0.54,2022-01-06,1025,N,VIIRS,n,2,288.2,2.25,D,0
39.98503,47.51814,327.78,0.58,0.52,2022-01-06,1025,N,VIIRS,n,2,287.5,5.51,D,0
40.37543,47.47696,339.58,0.58,0.52,2022-01-06,1025,N,VIIRS,n,2,286.87,5.67,D,0
40.70274,48.50795,338.23,0.33,0.55,2022-01-06,1025,N,VIIRS,n,2,287.45,3.09,D,0
40.70445,48.50753,341.33,0.33,0.55,2022-01-06,1025,N,VIIRS,n,2,286.5,2.67,D,0
40.61332,49.65154,295.3,0.4,0.37,2022-01-06,2243,N,VIIRS,n,2,278.05,0.67,N,3
40.56204,49.54411,310.11,0.39,0.37,2022-01-06,2243,N,VIIRS,n,2,279.71,1.81,N,0
41.16636,45.25391,304.55,0.42,0.38,2022-01-06,2243,N,VIIRS,n,2,273.67,1.03,N,0
40.28038,49.6783,300.9,0.4,0.37,2022-01-06,2243,N,VIIRS,n,2,277.23,0.48,N,0
40.25049,49.44657,306.82,0.4,0.37,2022-01-06,2243,N,VIIRS,n,2,278.38,1.18,N,2
40.20045,49.46788,298.81,0.4,0.37,2022-01-06,2243,N,VIIRS,n,2,276.71,0.86,N,2
39.78468,48.39663,329.89,0.55,0.43,2022-01-07,1006,N,VIIRS,n,2,289.32,4.22,D,0
39.83361,48.21788,328.71,0.54,0.42,2022-01-07,1006,N,VIIRS,n,2,290.29,4.48,D,0
40.39997,47.49882,332.28,0.51,0.41,2022-01-07,1006,N,VIIRS,n,2,288.15,4.88,D,0
40.40376,47.49812,339.58,0.51,0.41,2022-01-07,1006,N,VIIRS,n,2,288.02,4.88,D,0
41.18924,45.40017,329.72,0.43,0.38,2022-01-07,1006,N,VIIRS,n,2,290.17,2.11,D,0
40.59683,49.58421,297.7,0.43,0.38,2022-01-07,2224,N,VIIRS,n,2,274.7,0.64,N,0
40.2512,49.44896,299.47,0.43,0.38,2022-01-07,2224,N,VIIRS,n,2,273.24,0.94,N,2
40.22291,49.5564,297.02,0.43,0.38,2022-01-07,2224,N,VIIRS,n,2,274.58,0.79,N,2
39.09833,46.81609,326.86,0.39,0.36,2022-01-08,0946,N,VIIRS,n,2,286.82,2.12,D,0
39.61063,48.74308,328.96,0.39,0.36,2022-01-08,0947,N,VIIRS,n,2,282.92,2.24,D,0
39.70791,47.59747,329.92,0.38,0.36,2022-01-08,0947,N,VIIRS,n,2,284.85,2.52,D,0
39.80316,47.87018,326.08,0.39,0.36,2022-01-08,0947,N,VIIRS,n,2,281.86,1.81,D,0
39.91304,47.97447,325.78,0.39,0.36,2022-01-08,0947,N,VIIRS,n,2,275.21,3.91,D,0
39.89033,47.50307,332.24,0.38,0.36,2022-01-08,0947,N,VIIRS,n,2,288.15,6.38,D,0
40.15382,47.88103,325.11,0.39,0.36,2022-01-08,0947,N,VIIRS,n,2,276.27,2.23,D,0
40.33333,47.47088,332.33,0.38,0.36,2022-01-08,0947,N,VIIRS,n,2,285.15,5.41,D,0
40.61087,47.44077,328.85,0.38,0.36,2022-01-08,0947,N,VIIRS,n,2,284.96,3.34,D,0
40.59387,49.58524,295.08,0.45,0.47,2022-01-08,2205,N,VIIRS,n,2,276.38,1.06,N,0
40.19714,49.47067,299.53,0.46,0.47,2022-01-08,2205,N,VIIRS,n,2,273.85,1.03,N,2
40.59602,49.59069,295.25,0.64,0.72,2022-01-08,2345,N,VIIRS,n,2,273.4,1.03,N,0
40.59543,49.58404,296.66,0.64,0.72,2022-01-08,2345,N,VIIRS,n,2,274.48,1.74,N,0
40.17215,47.37574,338.44,0.48,0.4,2022-01-09,0928,N,VIIRS,n,2,286.74,4.32,D,0
40.59449,49.58171,318.75,0.4,0.6,2022-01-09,2146,N,VIIRS,n,2,279.1,1.64,N,0
40.59687,49.58067,308.43,0.4,0.6,2022-01-09,2146,N,VIIRS,n,2,277.85,1.61,N,0
40.59663,49.58556,300.31,0.4,0.6,2022-01-09,2146,N,VIIRS,n,2,277.18,1.08,N,0
39.21386,48.26692,304.34,0.46,0.64,2022-01-09,2147,N,VIIRS,n,2,273.26,0.84,N,0
39.21095,48.26653,297.94,0.46,0.64,2022-01-09,2147,N,VIIRS,n,2,273.73,0.99,N,0
40.59782,49.58738,313.74,0.38,0.59,2022-01-09,2327,N,VIIRS,n,2,278.82,0.77,N,0
40.59579,49.58694,323.29,0.38,0.59,2022-01-09,2327,N,VIIRS,n,2,279.84,1.58,N,0
40.2789,49.68184,304.89,0.39,0.6,2022-01-09,2327,N,VIIRS,n,2,275.87,0.62,N,0
40.19994,49.47059,301.38,0.39,0.59,2022-01-09,2327,N,VIIRS,n,2,275.53,0.69,N,2
39.80863,46.5898,301.97,0.57,0.52,2022-01-09,2327,N,VIIRS,n,2,272.02,1.29,N,0
39.80851,46.58809,300.27,0.57,0.52,2022-01-09,2327,N,VIIRS,n,2,271.47,1.18,N,0
40.2823,49.68137,296.56,0.46,0.47,2022-01-10,2308,N,VIIRS,n,2,278.24,0.82,N,0
41.16836,45.25279,300.13,0.43,0.38,2022-01-10,2308,N,VIIRS,n,2,273.99,0.75,N,0
40.24965,49.44715,295.61,0.45,0.47,2022-01-10,2308,N,VIIRS,n,2,278.29,0.74,N,2
40.08087,46.65269,310.59,0.51,0.41,2022-01-10,2308,N,VIIRS,n,2,276.09,2.51,N,0
40.0787,46.65024,332.64,0.49,0.65,2022-01-11,0850,N,VIIRS,n,2,281.81,3.39,D,0
40.20016,49.46946,338.2,0.44,0.63,2022-01-11,1031,N,VIIRS,n,2,276.81,2.74,D,2
41.16685,45.25324,300.67,0.39,0.36,2022-01-11,2249,N,VIIRS,n,2,274.57,0.88,N,0
40.19862,49.46824,305.38,0.43,0.38,2022-01-11,2249,N,VIIRS,n,2,275.69,0.96,N,2
40.19781,49.47067,305.51,0.43,0.38,2022-01-11,2249,N,VIIRS,n,2,275.88,0.9,N,2
40.08603,46.66025,307.49,0.38,0.36,2022-01-11,2249,N,VIIRS,n,2,276.6,1.49,N,0
40.08275,46.65935,320.04,0.38,0.36,2022-01-11,2249,N,VIIRS,n,2,276.58,1.49,N,0
40.08019,46.65395,302.63,0.38,0.36,2022-01-11,2249,N,VIIRS,n,2,276.7,1.18,N,0
40.07947,46.65845,313.37,0.38,0.36,2022-01-11,2249,N,VIIRS,n,2,276.91,1.5,N,0
40.07691,46.65304,304.48,0.38,0.36,2022-01-11,2249,N,VIIRS,n,2,275.87,1.18,N,0
40.34453,48.1622,325.1,0.43,0.46,2022-01-12,1012,N,VIIRS,n,2,284.24,1.8,D,0
39.97355,47.40201,332.32,0.43,0.38,2022-01-14,0934,N,VIIRS,n,2,272.52,5.77,D,0
39.97266,47.3971,334.33,0.43,0.38,2022-01-14,0934,N,VIIRS,n,2,276.82,5.77,D,0
40.08785,47.42735,328.11,0.42,0.38,2022-01-14,0934,N,VIIRS,n,2,282.37,4.58,D,0
40.08697,47.42245,328.59,0.42,0.38,2022-01-14,0934,N,VIIRS,n,2,282.99,4.6,D,0
40.23064,47.51482,334.32,0.42,0.38,2022-01-14,0934,N,VIIRS,n,2,282.35,2.79,D,0
40.28252,47.76901,328.49,0.41,0.37,2022-01-14,0934,N,VIIRS,n,2,283.84,3.19,D,0
40.31666,47.58323,327.36,0.42,0.37,2022-01-14,0934,N,VIIRS,n,2,283.07,2.22,D,0
40.36242,47.49769,330.08,0.42,0.38,2022-01-14,0934,N,VIIRS,n,2,286.56,3.38,D,0
40.3644,47.49922,338.85,0.42,0.38,2022-01-14,0934,N,VIIRS,n,2,285.09,4.78,D,0
40.40202,47.54926,328.36,0.42,0.37,2022-01-14,0934,N,VIIRS,n,2,284.37,1.69,D,0
40.40541,47.54824,329.34,0.42,0.37,2022-01-14,0934,N,VIIRS,n,2,283.95,1.69,D,0
40.39929,47.49376,329.64,0.42,0.38,2022-01-14,0934,N,VIIRS,n,2,288.78,6.55,D,0
40.39581,47.47428,335.11,0.42,0.38,2022-01-14,0934,N,VIIRS,n,2,288,12.85,D,0
40.40269,47.49273,329.22,0.42,0.38,2022-01-14,0934,N,VIIRS,n,2,281.86,6.55,D,0
40.39921,47.47325,337.18,0.42,0.38,2022-01-14,0934,N,VIIRS,n,2,285.1,12.85,D,0
40.39835,47.46837,326.37,0.42,0.38,2022-01-14,0934,N,VIIRS,n,2,282.65,7.47,D,0
40.55519,47.59275,327.86,0.41,0.37,2022-01-14,0934,N,VIIRS,n,2,281.79,2.81,D,0
40.49045,47.04778,325.06,0.43,0.38,2022-01-14,0934,N,VIIRS,n,2,283.82,3.05,D,0
40.56932,47.38027,326.34,0.42,0.38,2022-01-14,0934,N,VIIRS,n,2,282.57,1.98,D,0
40.5125,47.02738,337.78,0.43,0.38,2022-01-14,0934,N,VIIRS,n,2,287.94,10.86,D,0
40.60356,47.41105,329.09,0.42,0.38,2022-01-14,0934,N,VIIRS,n,2,280.93,2.51,D,0
40.61087,47.33134,330.8,0.42,0.38,2022-01-14,0934,N,VIIRS,n,2,283.7,3.94,D,0
40.61506,47.31452,343.93,0.42,0.38,2022-01-14,0934,N,VIIRS,n,2,285.1,8.55,D,0
40.5943,47.01758,328.57,0.43,0.38,2022-01-14,0934,N,VIIRS,n,2,285.61,11.68,D,0
40.67412,47.38425,325.43,0.42,0.38,2022-01-14,0934,N,VIIRS,n,2,282.85,2.01,D,0
40.64279,47.1993,325.85,0.42,0.38,2022-01-14,0934,N,VIIRS,n,2,283.02,2.96,D,0
40.64189,47.19436,328.22,0.42,0.38,2022-01-14,0934,N,VIIRS,n,2,284.46,2.56,D,0
40.70866,47.34512,328.69,0.42,0.38,2022-01-14,0934,N,VIIRS,n,2,282.08,2.51,D,0
40.68709,47.1647,330.12,0.42,0.38,2022-01-14,0934,N,VIIRS,n,2,282.82,2.81,D,0
40.68604,47.13884,345.48,0.43,0.38,2022-01-14,0934,N,VIIRS,n,2,286.54,4.9,D,0
41.02428,46.48994,317.86,0.49,0.65,2022-01-14,2152,N,VIIRS,n,2,266.58,2.08,N,0
40.2508,49.4468,307.92,0.34,0.56,2022-01-14,2153,N,VIIRS,n,2,272.75,1.26,N,2
39.48949,48.3884,352.25,0.41,0.45,2022-01-15,0915,N,VIIRS,n,2,285.04,6.08,D,0
39.6104,48.22365,340.77,0.41,0.45,2022-01-15,0915,N,VIIRS,n,2,284.42,4.1,D,0
39.80519,48.5312,332.59,0.39,0.44,2022-01-15,0915,N,VIIRS,n,2,281.58,2.95,D,0
39.80664,48.19935,337.77,0.41,0.45,2022-01-15,0915,N,VIIRS,n,2,280.56,3.62,D,0
39.85777,48.26271,336.71,0.4,0.45,2022-01-15,0915,N,VIIRS,n,2,286.31,7.76,D,0
39.86177,48.26126,327.52,0.4,0.45,2022-01-15,0915,N,VIIRS,n,2,282.74,7.76,D,0
39.9416,48.0421,325.88,0.41,0.45,2022-01-15,0915,N,VIIRS,n,2,284.58,3.08,D,0
39.9404,47.85681,339.18,0.42,0.45,2022-01-15,0915,N,VIIRS,n,2,286.81,10.11,D,0
39.94401,47.55158,332.86,0.44,0.46,2022-01-15,0915,N,VIIRS,n,2,285.89,3.54,D,0
40.10572,48.14703,331.38,0.4,0.45,2022-01-15,0915,N,VIIRS,n,2,283.19,2.97,D,0
40.00054,47.39141,337.81,0.44,0.46,2022-01-15,0915,N,VIIRS,n,2,283.83,6.54,D,0
40.23595,48.29943,335.42,0.4,0.44,2022-01-15,0915,N,VIIRS,n,2,281.8,2.61,D,0
40.09964,47.47345,331.24,0.44,0.46,2022-01-15,0915,N,VIIRS,n,2,283.12,2.15,D,0
40.08967,47.42838,337.77,0.44,0.46,2022-01-15,0915,N,VIIRS,n,2,284.1,6.61,D,0
40.17785,47.81041,337.76,0.42,0.45,2022-01-15,0915,N,VIIRS,n,2,282.37,5.13,D,0
40.17449,47.80859,337.42,0.42,0.45,2022-01-15,0915,N,VIIRS,n,2,283.83,5.11,D,0
40.09846,47.47105,330.12,0.44,0.46,2022-01-15,0915,N,VIIRS,n,2,283.43,1.65,D,0
40.08825,47.42614,343.74,0.44,0.46,2022-01-15,0915,N,VIIRS,n,2,284.73,5.76,D,0
40.11908,47.46328,329.36,0.44,0.46,2022-01-15,0915,N,VIIRS,n,2,283.59,2.51,D,0
40.12845,47.46517,332.47,0.44,0.46,2022-01-15,0915,N,VIIRS,n,2,284.84,2.56,D,0
40.13145,47.45862,337.25,0.44,0.46,2022-01-15,0915,N,VIIRS,n,2,284.68,3,D,0
40.17365,47.50749,338.79,0.43,0.46,2022-01-15,0915,N,VIIRS,n,2,283.38,3.41,D,0
40.17776,47.50595,342.28,0.43,0.46,2022-01-15,0915,N,VIIRS,n,2,287.66,13.6,D,0
40.17666,47.50098,332.56,0.43,0.46,2022-01-15,0915,N,VIIRS,n,2,285.95,13.6,D,0
40.16856,47.44456,330.3,0.44,0.46,2022-01-15,0915,N,VIIRS,n,2,283.64,3.01,D,0
40.17982,47.43487,347.18,0.44,0.46,2022-01-15,0915,N,VIIRS,n,2,304.66,39.96,D,0
40.1787,47.42986,334.34,0.44,0.46,2022-01-15,0915,N,VIIRS,n,2,282.61,8.72,D,0
40.18394,47.4333,340.39,0.44,0.46,2022-01-15,0915,N,VIIRS,n,2,279.79,39.96,D,0
40.18283,47.42831,351.58,0.44,0.46,2022-01-15,0915,N,VIIRS,n,2,279.48,8.72,D,0
40.28102,47.5923,325.33,0.43,0.46,2022-01-15,0915,N,VIIRS,n,2,283.77,3.53,D,0
40.2231,47.33397,337.4,0.44,0.46,2022-01-15,0915,N,VIIRS,n,2,282.99,5.91,D,0
40.22197,47.32894,337.5,0.44,0.46,2022-01-15,0915,N,VIIRS,n,2,281.98,4.53,D,0
40.34994,47.8641,339.99,0.41,0.45,2022-01-15,0915,N,VIIRS,n,2,283.67,4.05,D,0
40.32748,47.72227,328.29,0.42,0.45,2022-01-15,0915,N,VIIRS,n,2,283.91,3.12,D,0
40.24153,47.31598,327.36,0.44,0.46,2022-01-15,0915,N,VIIRS,n,2,278.49,4.9,D,0
40.34506,47.64223,328.26,0.42,0.45,2022-01-15,0915,N,VIIRS,n,2,282.6,2.58,D,0
40.36083,47.62931,338.19,0.42,0.45,2022-01-15,0915,N,VIIRS,n,2,284.21,3.45,D,0
40.39252,47.47386,341.51,0.43,0.46,2022-01-15,0915,N,VIIRS,n,2,282.35,4.38,D,0
40.41029,47.4939,334.17,0.43,0.46,2022-01-15,0915,N,VIIRS,n,2,283.52,2.97,D,0
40.48987,47.69615,329.63,0.42,0.45,2022-01-15,0915,N,VIIRS,n,2,283.59,3.32,D,0
40.46043,47.40184,338.58,0.43,0.46,2022-01-15,0915,N,VIIRS,n,2,283.68,5.81,D,0
40.70682,47.4309,344.15,0.42,0.46,2022-01-15,0915,N,VIIRS,n,2,286.25,8.36,D,0
41.02313,46.49671,337.59,0.46,0.47,2022-01-15,0916,N,VIIRS,n,2,287.24,7.08,D,0
41.02736,46.49502,339.54,0.46,0.47,2022-01-15,0916,N,VIIRS,n,2,288.31,7.08,D,0
39.80528,47.93264,336.42,0.79,0.78,2022-01-15,1056,N,VIIRS,n,2,282.15,4.43,D,0
39.81221,47.93449,335.81,0.79,0.78,2022-01-15,1056,N,VIIRS,n,2,281.66,5.54,D,0
40.34729,47.84756,343.16,0.78,0.78,2022-01-15,1056,N,VIIRS,n,2,281.39,14.13,D,0
40.34733,47.83789,339,0.78,0.78,2022-01-15,1056,N,VIIRS,n,2,281.56,10.05,D,0
40.63421,47.61255,336.25,0.76,0.77,2022-01-15,1056,N,VIIRS,n,2,279.89,11.06,D,0
41.16838,45.2526,298.62,0.38,0.36,2022-01-16,2255,N,VIIRS,n,2,268.73,0.98,N,0
40.1997,49.46493,339.69,0.51,0.66,2022-01-17,0838,N,VIIRS,n,2,279.28,7.56,D,2
39.80289,48.59826,326.14,0.54,0.51,2022-01-17,1018,N,VIIRS,n,2,281.35,3.33,D,0
40.00673,48.5575,329.99,0.54,0.51,2022-01-17,1018,N,VIIRS,n,2,283.29,4.32,D,0
40.19897,49.46977,338.29,0.6,0.53,2022-01-17,1018,N,VIIRS,n,2,277.49,5.47,D,2
40.23629,48.29202,340.9,0.52,0.5,2022-01-17,1018,N,VIIRS,n,2,287.88,16.99,D,0
40.34174,46.92896,335.95,0.45,0.47,2022-01-17,1018,N,VIIRS,n,2,282.05,2.45,D,0
40.20008,49.4702,337.36,0.38,0.36,2022-01-17,2237,N,VIIRS,n,2,275.61,2.08,N,2
40.1968,49.46933,310.92,0.38,0.36,2022-01-17,2237,N,VIIRS,n,2,270.43,2.08,N,2
39.49115,48.5906,338.07,0.47,0.4,2022-01-18,0959,N,VIIRS,n,2,285.79,6.69,D,0
39.60429,48.22761,328.78,0.46,0.39,2022-01-18,0959,N,VIIRS,n,2,285.62,2.54,D,0
39.62722,48.23415,334.95,0.46,0.39,2022-01-18,0959,N,VIIRS,n,2,286.29,3.74,D,0
39.78236,48.60518,326.57,0.48,0.4,2022-01-18,0959,N,VIIRS,n,2,285.04,1.21,D,0
39.76095,48.42251,328.9,0.47,0.4,2022-01-18,0959,N,VIIRS,n,2,284.79,2.64,D,0
39.76407,48.42492,328.37,0.47,0.4,2022-01-18,0959,N,VIIRS,n,2,285.63,3.26,D,0
39.796,48.50906,326.7,0.47,0.4,2022-01-18,0959,N,VIIRS,n,2,285.66,2.6,D,0
39.77998,48.08387,331.51,0.46,0.39,2022-01-18,0959,N,VIIRS,n,2,286.11,4.05,D,0
39.82684,48.45224,331,0.47,0.4,2022-01-18,0959,N,VIIRS,n,2,285.52,4.33,D,0
39.83623,48.21574,332.67,0.46,0.39,2022-01-18,0959,N,VIIRS,n,2,285.51,3.17,D,0
39.88795,48.5597,329.26,0.48,0.4,2022-01-18,0959,N,VIIRS,n,2,283.96,2.88,D,0
39.87014,48.37635,332.31,0.47,0.4,2022-01-18,0959,N,VIIRS,n,2,285.91,2.58,D,0
39.88651,48.55778,328.55,0.48,0.4,2022-01-18,0959,N,VIIRS,n,2,284.9,1.91,D,0
39.8738,48.37897,329.16,0.47,0.4,2022-01-18,0959,N,VIIRS,n,2,284.93,7.15,D,0
39.8934,48.42021,327.58,0.47,0.4,2022-01-18,0959,N,VIIRS,n,2,284.64,2.91,D,0
39.89817,48.39674,328.7,0.47,0.4,2022-01-18,0959,N,VIIRS,n,2,284.67,10.52,D,0
39.98171,48.60265,330.4,0.48,0.4,2022-01-18,0959,N,VIIRS,n,2,284.46,6.95,D,0
39.97955,48.55141,330.93,0.48,0.4,2022-01-18,0959,N,VIIRS,n,2,282.92,3.8,D,0
40.20066,49.4684,343.4,0.52,0.42,2022-01-18,0959,N,VIIRS,n,2,282.84,9.58,D,2
40.08933,48.47742,341.9,0.47,0.4,2022-01-18,0959,N,VIIRS,n,2,289.34,17.43,D,0
40.08799,48.47562,329.52,0.47,0.4,2022-01-18,0959,N,VIIRS,n,2,286.34,10.64,D,0
40.09165,48.47491,326.65,0.47,0.4,2022-01-18,0959,N,VIIRS,n,2,283.81,10.64,D,0
40.18526,48.28967,325.12,0.47,0.4,2022-01-18,0959,N,VIIRS,n,2,284.53,10.08,D,0
40.11499,47.65581,329.22,0.44,0.39,2022-01-18,0959,N,VIIRS,n,2,286.55,4.7,D,0
40.19884,47.33927,344.01,0.43,0.38,2022-01-18,0959,N,VIIRS,n,2,285.29,5.97,D,0
40.36124,47.82764,326.44,0.45,0.39,2022-01-18,0959,N,VIIRS,n,2,283.04,1.39,D,0
40.41595,48.26793,325.51,0.47,0.4,2022-01-18,0959,N,VIIRS,n,2,279.66,2.09,D,0
40.47738,48.12468,330.28,0.46,0.39,2022-01-18,0959,N,VIIRS,n,2,282.04,3.08,D,0
40.47052,47.93633,328.58,0.46,0.39,2022-01-18,0959,N,VIIRS,n,2,281.07,1.75,D,0
40.44622,47.57556,338.83,0.44,0.39,2022-01-18,0959,N,VIIRS,n,2,280.89,4.65,D,0
40.53956,47.16549,331.48,0.43,0.38,2022-01-18,0959,N,VIIRS,n,2,286.12,8.79,D,0
41.12582,47.15117,327.84,0.44,0.38,2022-01-18,0959,N,VIIRS,n,2,277.89,3.03,D,0
39.75813,48.06005,327.17,0.39,0.36,2022-01-19,0940,N,VIIRS,n,2,289.87,2.67,D,0
39.74744,47.69658,328.86,0.39,0.36,2022-01-19,0940,N,VIIRS,n,2,283.15,2.17,D,0
39.73262,47.60611,329.4,0.39,0.36,2022-01-19,0940,N,VIIRS,n,2,281.48,2.48,D,0
39.91755,48.27066,328.36,0.39,0.36,2022-01-19,0940,N,VIIRS,n,2,278.63,3.15,D,0
39.92669,47.98296,335.05,0.39,0.36,2022-01-19,0940,N,VIIRS,n,2,285.97,3.64,D,0
39.91176,47.70605,328.53,0.39,0.36,2022-01-19,0940,N,VIIRS,n,2,283.01,5.2,D,0
40.12999,47.55942,327.56,0.39,0.36,2022-01-19,0940,N,VIIRS,n,2,286.41,1.45,D,0
40.13329,47.5585,329.06,0.39,0.36,2022-01-19,0940,N,VIIRS,n,2,286.21,2.27,D,0
40.27235,47.99279,337.33,0.39,0.36,2022-01-19,0940,N,VIIRS,n,2,277.06,3.9,D,0
40.27437,47.92759,329.24,0.39,0.36,2022-01-19,0940,N,VIIRS,n,2,282.45,3.53,D,0
40.19877,47.37952,331.3,0.39,0.36,2022-01-19,0940,N,VIIRS,n,2,291.1,2.29,D,0
40.19422,47.35211,330.22,0.39,0.36,2022-01-19,0940,N,VIIRS,n,2,289.78,1.99,D,0
40.23077,47.27954,329.39,0.39,0.36,2022-01-19,0940,N,VIIRS,n,2,289.18,1.54,D,0
40.36413,47.21453,326.82,0.39,0.37,2022-01-19,0940,N,VIIRS,n,2,289.3,1.76,D,0
40.42897,47.4516,329.59,0.39,0.36,2022-01-19,0940,N,VIIRS,n,2,289.15,5.19,D,0
40.49594,47.48055,326.85,0.39,0.36,2022-01-19,0940,N,VIIRS,n,2,285.44,1.34,D,0
40.49134,46.95979,333.12,0.4,0.37,2022-01-19,0940,N,VIIRS,n,2,289.07,2.47,D,0
40.70667,47.19151,335.44,0.39,0.36,2022-01-19,0940,N,VIIRS,n,2,286.21,2.98,D,0
40.23956,47.31241,330.12,0.63,0.54,2022-01-21,0903,N,VIIRS,n,2,285.43,3.4,D,0
40.2387,47.31161,332.49,0.63,0.54,2022-01-21,0903,N,VIIRS,n,2,285.48,4.71,D,0
40.27914,49.68092,303.24,0.38,0.43,2022-01-21,2302,N,VIIRS,n,2,271.41,0.34,N,0
40.20108,49.46725,326.84,0.56,0.43,2022-01-21,2302,N,VIIRS,n,2,273.21,4.07,N,2
40.19969,49.47377,307.73,0.56,0.43,2022-01-21,2302,N,VIIRS,n,2,273.09,4.07,N,2
40.19721,49.46584,302.57,0.56,0.43,2022-01-21,2302,N,VIIRS,n,2,269.97,1.38,N,2
40.19582,49.47236,298.63,0.56,0.43,2022-01-21,2302,N,VIIRS,n,2,270.68,1.38,N,2
40.20021,49.46999,351.14,0.43,0.62,2022-01-22,0844,N,VIIRS,n,2,282.99,5.17,D,2
40.19671,49.47044,349.34,0.36,0.58,2022-01-22,1024,N,VIIRS,n,2,284.09,3.89,D,2
40.17314,47.57093,326.06,0.58,0.52,2022-01-22,1024,N,VIIRS,n,2,285.31,3.48,D,0
40.57737,47.03198,338.75,0.55,0.51,2022-01-22,1024,N,VIIRS,n,2,287.07,7.42,D,0
40.22252,49.5568,297.12,0.4,0.37,2022-01-22,2243,N,VIIRS,n,2,275.89,0.72,N,2
40.19795,49.47058,340.24,0.39,0.37,2022-01-22,2243,N,VIIRS,n,2,277.77,4.06,N,2
40.19873,49.466,297.5,0.39,0.37,2022-01-22,2243,N,VIIRS,n,2,271.87,2,N,2
40.3306,47.22095,329.72,0.49,0.4,2022-01-23,1005,N,VIIRS,n,2,290.05,3.11,D,0
40.39344,47.44241,330.57,0.5,0.41,2022-01-23,1005,N,VIIRS,n,2,288.65,3.94,D,0
40.19642,49.47334,297.43,0.43,0.38,2022-01-23,2224,N,VIIRS,n,2,273.24,1.54,N,2
38.5199,48.86877,328.57,0.39,0.36,2022-01-24,0946,N,VIIRS,n,2,289.5,1.4,D,0
