latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
39.51636,48.17314,331.89,1.72,1.29,2024-10-05,1104,Aqua,MODIS,84,6.1NRT,298.48,52.22,D
41.5602,48.32235,307.96,1.19,1.08,2024-10-07,0709,Terra,MODIS,62,6.1NRT,297.63,6.74,D
39.40937,45.56639,314.77,1.03,1.01,2024-10-07,0709,Terra,MODIS,33,6.1NRT,303.76,5.47,D
41.02765,47.29594,313.63,1.11,1.05,2024-10-07,0709,Terra,MODIS,60,6.1NRT,297.39,9.13,D
41.03531,47.29141,311.65,1.11,1.05,2024-10-07,0709,Terra,MODIS,67,6.1NRT,298.45,5.87,D
39.66222,47.08662,320.02,1.01,1,2024-10-07,1045,Aqua,MODIS,71,6.1NRT,308.25,7.27,D
40.52798,49.97044,312.58,1.26,1.11,2024-10-07,1045,Aqua,MODIS,41,6.1NRT,298.95,8.16,D
39.08656,48.72012,314.53,1.08,1.04,2024-10-07,1045,Aqua,MODIS,55,6.1NRT,301.8,6.15,D
41.39213,46.56879,315.99,1.01,1,2024-10-07,1047,Aqua,MODIS,51,6.1NRT,302.2,8.3,D
41.53336,46.39291,310.67,1.01,1,2024-10-07,1047,Aqua,MODIS,56,6.1NRT,299.19,5.29,D
40.8242,46.21983,305.02,1.11,1.05,2024-10-19,1034,Aqua,MODIS,60,6.1NRT,288.9,6.93,D
39.64711,47.83557,302.93,1,1,2024-10-24,1038,Aqua,MODIS,45,6.1NRT,291.37,4.19,D
39.6702,47.75056,305.21,1.4,1.17,2024-10-27,1100,Aqua,MODIS,61,6.1NRT,291.3,8.99,D
39.72603,47.60227,315.17,1,1,2024-10-29,1043,Aqua,MODIS,75,6.1NRT,292.56,12.16,D
39.72438,47.59095,322.4,1,1,2024-10-29,1043,Aqua,MODIS,82,6.1NRT,292.81,18.81,D
41.28959,46.67492,324.22,1.41,1.18,2024-11-01,1104,Aqua,MODIS,83,6.1NRT,292.6,34.63,D
41.29134,46.69241,311.91,1.41,1.18,2024-11-01,1104,Aqua,MODIS,72,6.1NRT,293.08,15.42,D
41.29313,46.68199,332.42,1.41,1.18,2024-11-01,1104,Aqua,MODIS,88,6.1NRT,294.06,49.47,D
41.22902,46.77792,328.38,1.42,1.18,2024-11-01,1104,Aqua,MODIS,86,6.1NRT,297.24,41.43,D
41.23066,46.79425,315.66,1.43,1.18,2024-11-01,1104,Aqua,MODIS,76,6.1NRT,294.61,20.12,D
41.25617,46.84593,324.41,1.1,1.05,2024-11-03,0709,Terra,MODIS,83,6.1NRT,291.14,25.4,D
40.41302,47.66789,304.18,1.22,1.1,2024-11-03,0709,Terra,MODIS,58,6.1NRT,285.56,7.73,D
41.24493,46.85588,305.65,1.11,1.05,2024-11-03,0709,Terra,MODIS,31,6.1NRT,289.79,6.11,D
41.24706,46.8431,345.52,1.1,1.05,2024-11-03,0709,Terra,MODIS,94,6.1NRT,291.84,60.34,D
39.32568,48.6587,323.68,1.05,1.02,2024-11-03,1045,Aqua,MODIS,80,6.1NRT,296.16,20.08,D
39.32724,48.67054,309.99,1.05,1.02,2024-11-03,1045,Aqua,MODIS,57,6.1NRT,294.1,7.13,D
39.29767,47.18408,313.79,1,1,2024-11-03,1045,Aqua,MODIS,70,6.1NRT,295.95,8.96,D
