latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
39.99885,46.09211,335.49,0.51,0.5,2023-01-02,0916,N,VIIRS,n,2,285.2,6.61,D,0
40.00077,46.07998,344.21,0.51,0.5,2023-01-02,0916,N,VIIRS,n,2,296.86,33.17,D,0
40.0034,46.09095,356.29,0.51,0.5,2023-01-02,0916,N,VIIRS,l,2,287.58,21.22,D,0
40.00534,46.07887,345.5,0.51,0.5,2023-01-02,0916,N,VIIRS,n,2,289.36,33.17,D,0
40.00866,46.07251,337.5,0.51,0.5,2023-01-02,0916,N,VIIRS,n,2,282.3,5.33,D,0
40.02309,46.07227,332.69,0.51,0.5,2023-01-02,0916,N,VIIRS,n,2,278.06,5.14,D,0
39.9996,46.07857,342.83,0.63,0.72,2023-01-02,1057,N,VIIRS,n,2,289.26,9.06,D,0
40.00629,46.0759,357.6,0.63,0.72,2023-01-02,1057,N,VIIRS,l,2,286.78,19.34,D,0
40.00149,46.07701,353.38,0.63,0.72,2023-01-02,1057,N,VIIRS,n,2,290.68,11.54,D,0
40.0082,46.07453,356.86,0.63,0.72,2023-01-02,1057,N,VIIRS,l,2,280.94,11.54,D,0
40.40524,49.90936,299.22,0.57,0.69,2023-01-02,2134,N,VIIRS,n,2,276.87,1.45,N,0
40.40654,49.91693,303.8,0.55,0.51,2023-01-02,2315,N,VIIRS,n,2,277.85,1.39,N,2
39.99697,46.06095,310.66,0.55,0.43,2023-01-02,2315,N,VIIRS,n,2,267.51,2.43,N,0
39.97951,46.14177,308.94,0.56,0.43,2023-01-02,2315,N,VIIRS,n,2,269.08,2.62,N,0
39.97675,46.15453,305.13,0.56,0.43,2023-01-02,2315,N,VIIRS,n,2,269.5,2.29,N,0
39.99792,46.06118,302.08,0.55,0.43,2023-01-02,2315,N,VIIRS,n,2,266.63,1.16,N,0
39.98099,46.14199,298.3,0.56,0.43,2023-01-02,2315,N,VIIRS,n,2,269.28,1.03,N,0
39.97433,46.15398,302.27,0.56,0.43,2023-01-02,2315,N,VIIRS,n,2,268.51,1.68,N,0
39.29887,47.05581,326.86,0.41,0.61,2023-01-03,0857,N,VIIRS,n,2,291.53,1.95,D,0
39.77039,46.9275,337.93,0.41,0.6,2023-01-03,0857,N,VIIRS,n,2,284.14,2.88,D,0
40.64682,46.34183,337.11,0.41,0.61,2023-01-03,0857,N,VIIRS,n,2,281.97,1.54,D,0
39.44702,48.3854,327.45,0.46,0.64,2023-01-03,1038,N,VIIRS,n,2,288.43,3.19,D,0
39.44681,48.3798,337.75,0.46,0.64,2023-01-03,1038,N,VIIRS,n,2,288.7,3.19,D,0
39.76791,46.92592,347.85,0.39,0.59,2023-01-03,1038,N,VIIRS,n,2,288.86,5.27,D,0
39.9761,46.14947,334.59,0.36,0.57,2023-01-03,1038,N,VIIRS,n,2,295.46,4.61,D,0
40.20305,48.1679,337.95,0.46,0.63,2023-01-03,1038,N,VIIRS,n,2,288.34,2.84,D,0
40.20602,48.16998,335.16,0.46,0.63,2023-01-03,1038,N,VIIRS,n,2,286.94,3.85,D,0
40.59722,49.58292,307.48,0.48,0.4,2023-01-03,2256,N,VIIRS,n,2,279.48,1.07,N,2
40.40188,50.15106,309.36,0.51,0.41,2023-01-03,2256,N,VIIRS,n,2,278.33,1.24,N,0
40.40694,49.91573,295.41,0.5,0.41,2023-01-03,2256,N,VIIRS,n,2,279.15,0.87,N,2
39.29575,47.10386,297.1,0.42,0.37,2023-01-03,2257,N,VIIRS,n,2,266.77,0.58,N,0
39.29921,47.13805,330.74,0.7,0.75,2023-01-04,0838,N,VIIRS,n,2,288.44,4.95,D,0
39.2983,47.13783,330.89,0.7,0.75,2023-01-04,0838,N,VIIRS,n,2,288.49,5.71,D,0
39.30036,47.1403,344.06,0.44,0.46,2023-01-04,1019,N,VIIRS,n,2,293.26,5.14,D,0
39.29942,47.12985,338.23,0.44,0.46,2023-01-04,1019,N,VIIRS,n,2,291.61,4.44,D,0
39.30467,47.13969,340.39,0.44,0.46,2023-01-04,1019,N,VIIRS,n,2,295.29,5.3,D,0
39.27042,46.71992,338.54,0.42,0.45,2023-01-04,1019,N,VIIRS,n,2,290.69,5.12,D,0
39.26995,46.71498,337.2,0.42,0.45,2023-01-04,1019,N,VIIRS,n,2,289.53,3.5,D,0
39.26716,46.68526,327.99,0.42,0.45,2023-01-04,1019,N,VIIRS,n,2,289.67,1.55,D,0
39.32043,47.16924,339.15,0.45,0.47,2023-01-04,1019,N,VIIRS,n,2,293.25,7.89,D,0
39.31995,47.164,356.36,0.45,0.47,2023-01-04,1019,N,VIIRS,n,2,302.71,105.59,D,0
39.82796,46.9009,337.74,0.44,0.46,2023-01-04,1019,N,VIIRS,n,2,286.71,4.52,D,0
40.31764,49.5634,326.11,0.38,0.36,2023-01-04,2237,N,VIIRS,n,2,272.08,2.62,N,2
40.25124,49.44384,298.1,0.49,0.41,2023-01-05,2219,N,VIIRS,n,2,276.98,1.44,N,2
39.56405,46.24915,326.52,0.46,0.47,2023-01-05,2219,N,VIIRS,n,2,265.35,5.72,N,0
39.56364,46.25372,341.96,0.46,0.47,2023-01-05,2219,N,VIIRS,n,2,267.94,7.05,N,0
39.06904,46.77762,329.6,0.41,0.37,2023-01-06,0941,N,VIIRS,n,2,284.87,4.75,D,0
39.31191,47.16417,342.07,0.4,0.37,2023-01-06,0941,N,VIIRS,n,2,287.98,6.28,D,0
39.30405,47.11819,329.14,0.4,0.37,2023-01-06,0941,N,VIIRS,n,2,289.76,5.77,D,0
39.31682,47.17241,328.85,0.4,0.37,2023-01-06,0941,N,VIIRS,n,2,288.96,4.41,D,0
39.45097,46.37964,325.62,0.42,0.37,2023-01-06,0941,N,VIIRS,n,2,287.75,1.29,D,0
39.55627,46.27437,354.71,0.42,0.38,2023-01-06,0941,N,VIIRS,n,2,287.87,26.76,D,0
39.55888,46.26897,367,0.42,0.38,2023-01-06,0941,N,VIIRS,h,2,339.94,66.77,D,0
39.55972,46.27366,356.57,0.42,0.38,2023-01-06,0941,N,VIIRS,n,2,284.1,66.77,D,0
39.56233,46.26826,335.6,0.42,0.38,2023-01-06,0941,N,VIIRS,n,2,279.73,66.77,D,0
39.56662,46.27245,344.4,0.42,0.38,2023-01-06,0941,N,VIIRS,n,2,301.23,30.91,D,0
39.56577,46.26759,353.87,0.42,0.38,2023-01-06,0941,N,VIIRS,n,2,293.09,30.91,D,0
39.57008,46.27186,347.57,0.42,0.38,2023-01-06,0941,N,VIIRS,n,2,283.86,30.91,D,0
39.56921,46.26696,348.48,0.42,0.38,2023-01-06,0941,N,VIIRS,n,2,298.19,30.91,D,0
39.56834,46.26199,332.67,0.42,0.38,2023-01-06,0941,N,VIIRS,n,2,284.58,7.86,D,0
39.56821,46.26913,355.78,0.42,0.38,2023-01-06,0941,N,VIIRS,n,2,295.72,35.92,D,0
39.5673,46.26407,343.94,0.42,0.38,2023-01-06,0941,N,VIIRS,n,2,292.78,13.43,D,0
39.57165,46.26838,337.52,0.42,0.38,2023-01-06,0941,N,VIIRS,n,2,283.12,35.92,D,0
39.57077,46.26345,339.15,0.42,0.38,2023-01-06,0941,N,VIIRS,n,2,284.17,13.43,D,0
39.5742,46.26271,342.25,0.42,0.38,2023-01-06,0941,N,VIIRS,n,2,285.32,5.9,D,0
40.0268,48.84611,325.6,0.38,0.36,2023-01-06,0941,N,VIIRS,n,2,285.01,1.72,D,0
40.11951,46.61308,329.34,0.41,0.37,2023-01-06,0941,N,VIIRS,n,2,283.35,2.25,D,0
40.64381,46.60476,327.99,0.4,0.37,2023-01-06,0941,N,VIIRS,n,2,282.1,2.35,D,0
39.26106,48.79786,326.21,0.5,0.41,2023-01-07,0922,N,VIIRS,n,2,288.11,2.57,D,0
39.38763,48.50723,327.27,0.51,0.41,2023-01-07,0922,N,VIIRS,n,2,288.23,3.35,D,0
39.65736,48.18373,327.44,0.52,0.42,2023-01-07,0922,N,VIIRS,n,2,287.7,3.15,D,0
39.75201,48.59739,329.8,0.5,0.41,2023-01-07,0922,N,VIIRS,n,2,291.79,9.37,D,0
39.84501,48.39479,328.97,0.51,0.41,2023-01-07,0922,N,VIIRS,n,2,287.13,3.2,D,0
40.06483,47.34236,329.35,0.56,0.43,2023-01-07,0922,N,VIIRS,n,2,287.63,4.81,D,0
40.06479,47.34799,328.25,0.56,0.43,2023-01-07,0922,N,VIIRS,n,2,287.63,3.18,D,0
40.02202,46.40501,336.33,0.41,0.45,2023-01-07,0922,N,VIIRS,n,2,278.04,9.92,D,0
40.02618,46.40411,342.43,0.41,0.45,2023-01-07,0922,N,VIIRS,n,2,276.91,9.92,D,0
40.02403,46.39434,332.19,0.41,0.45,2023-01-07,0922,N,VIIRS,n,2,280.52,7.58,D,0
40.02512,46.3993,356.59,0.41,0.45,2023-01-07,0922,N,VIIRS,l,2,287.54,9.92,D,0
40.04233,46.39837,337.48,0.41,0.45,2023-01-07,0922,N,VIIRS,n,2,279.14,8.24,D,0
40.04136,46.39393,347.8,0.41,0.45,2023-01-07,0922,N,VIIRS,n,2,280.09,8.24,D,0
40.70179,46.96623,330.04,0.57,0.43,2023-01-07,0922,N,VIIRS,n,2,288.23,5.52,D,0
40.40325,50.15088,333.11,0.62,0.54,2023-01-17,2153,N,VIIRS,n,2,274.7,2.12,N,0
40.39823,50.15023,297.09,0.62,0.54,2023-01-17,2153,N,VIIRS,n,2,273.4,2.12,N,0
39.19385,45.52503,332.58,0.44,0.39,2023-01-22,0941,N,VIIRS,n,2,288.85,5.03,D,0
40.0449,46.0083,338.87,0.42,0.38,2023-01-22,0941,N,VIIRS,n,2,288.19,6.85,D,0
40.05093,46.00193,329.53,0.42,0.38,2023-01-22,0941,N,VIIRS,n,2,283.17,3.35,D,0
41.32311,48.95459,327.98,0.39,0.36,2023-01-22,0942,N,VIIRS,n,2,283.29,3.31,D,0
40.40218,50.14967,323.91,0.52,0.5,2023-01-22,2200,N,VIIRS,n,2,272.53,1.65,N,0
39.28104,47.04878,334.28,0.34,0.56,2023-01-24,0904,N,VIIRS,n,2,287.76,2.16,D,0
39.28241,47.04817,349.75,0.34,0.56,2023-01-24,0904,N,VIIRS,n,2,287.95,3.75,D,0
39.92417,46.2952,344.82,0.36,0.58,2023-01-24,0904,N,VIIRS,n,2,278.62,6.48,D,0
39.50084,48.15988,328.5,0.52,0.66,2023-01-25,0845,N,VIIRS,n,2,281.62,5.39,D,0
39.50101,48.16315,337.65,0.51,0.66,2023-01-25,0845,N,VIIRS,n,2,282.12,4.53,D,0
39.91892,46.28691,337.3,0.49,0.49,2023-01-25,1025,N,VIIRS,n,2,286.66,7.32,D,0
39.92012,46.28464,348.64,0.49,0.49,2023-01-25,1025,N,VIIRS,n,2,287.3,9.81,D,0
40.39972,50.1484,306.6,0.4,0.37,2023-01-25,2244,N,VIIRS,n,2,270.25,1.52,N,0
40.19814,49.46448,337.23,0.39,0.36,2023-01-25,2244,N,VIIRS,n,2,273.74,6.56,N,2
39.91407,46.28834,336.25,0.4,0.37,2023-01-25,2244,N,VIIRS,n,2,260.31,5.18,N,0
40.19783,49.46911,344.04,0.72,0.75,2023-01-26,0826,N,VIIRS,n,2,281.63,6.99,D,2
40.19673,49.46923,338.2,0.72,0.75,2023-01-26,0826,N,VIIRS,n,2,281.92,7.24,D,2
40.19765,49.46621,345.11,0.41,0.45,2023-01-26,1006,N,VIIRS,n,2,287.81,8.57,D,2
39.91509,46.29451,337.33,0.45,0.39,2023-01-26,1006,N,VIIRS,n,2,286.54,9.19,D,0
39.91924,46.29872,332.74,0.45,0.39,2023-01-26,1006,N,VIIRS,n,2,285.28,4.38,D,0
40.03512,46.37204,328.95,0.45,0.39,2023-01-26,1006,N,VIIRS,n,2,288.95,3.94,D,0
40.73852,47.31388,325.31,0.5,0.41,2023-01-26,1007,N,VIIRS,n,2,285.23,2.26,D,0
39.49138,48.16157,325.74,0.39,0.36,2023-01-27,0947,N,VIIRS,n,2,290.18,4.5,D,0
39.49403,48.15627,345.34,0.39,0.36,2023-01-27,0947,N,VIIRS,n,2,288.98,4.5,D,0
39.96118,45.86308,340.19,0.39,0.36,2023-01-27,0948,N,VIIRS,n,2,283.51,7.25,D,0
39.96044,45.85863,330.66,0.39,0.36,2023-01-27,0948,N,VIIRS,n,2,283.67,8.09,D,0
40.32558,47.09524,328.33,0.38,0.36,2023-01-27,0948,N,VIIRS,n,2,286.45,2.16,D,0
40.63356,48.07491,335.51,0.39,0.36,2023-01-27,0948,N,VIIRS,n,2,285.5,2.5,D,0
40.92424,46.44792,345.14,0.39,0.36,2023-01-27,0948,N,VIIRS,n,2,289.65,5.08,D,0
41.04873,46.52431,335.1,0.38,0.36,2023-01-27,0948,N,VIIRS,n,2,284.57,3.57,D,0
39.682,46.23464,367,0.34,0.56,2023-01-27,2206,N,VIIRS,h,2,271.48,33.01,N,0
39.68179,46.23821,347.97,0.34,0.56,2023-01-27,2206,N,VIIRS,n,2,286.04,33.01,N,0
39.6816,46.24148,351.65,0.34,0.56,2023-01-27,2206,N,VIIRS,n,2,271.41,8.05,N,0
39.6814,46.24487,331.05,0.34,0.56,2023-01-27,2206,N,VIIRS,n,2,265.99,8.05,N,0
39.67678,46.23442,367,0.34,0.56,2023-01-27,2206,N,VIIRS,h,2,298.92,33.01,N,0
39.67658,46.23792,323.27,0.34,0.56,2023-01-27,2206,N,VIIRS,n,2,276.97,33.01,N,0
39.67638,46.24132,321.49,0.34,0.56,2023-01-27,2206,N,VIIRS,n,2,268.08,8.05,N,0
39.67619,46.2447,367,0.34,0.56,2023-01-27,2206,N,VIIRS,h,2,272.36,8.05,N,0
39.67158,46.23402,320.23,0.34,0.56,2023-01-27,2206,N,VIIRS,n,2,265.12,5.1,N,0
39.66658,46.23015,367,0.34,0.56,2023-01-27,2206,N,VIIRS,h,2,266.68,11.5,N,0
39.68108,46.23639,367,0.34,0.56,2023-01-27,2206,N,VIIRS,h,2,298.66,42.75,N,0
39.68087,46.23982,344.49,0.34,0.56,2023-01-27,2206,N,VIIRS,n,2,278.53,42.75,N,0
39.68065,46.24309,367,0.34,0.56,2023-01-27,2206,N,VIIRS,h,2,274.68,8.92,N,0
39.6761,46.23255,321.94,0.34,0.56,2023-01-27,2206,N,VIIRS,n,2,266.89,48.23,N,0
39.67587,46.23611,345.99,0.34,0.56,2023-01-27,2206,N,VIIRS,n,2,296.54,42.75,N,0
39.67544,46.24294,344.97,0.34,0.56,2023-01-27,2206,N,VIIRS,n,2,266.71,8.92,N,0
39.6752,46.24663,343.25,0.34,0.56,2023-01-27,2206,N,VIIRS,n,2,263.65,8.92,N,0
39.66591,46.22831,367,0.34,0.56,2023-01-27,2206,N,VIIRS,h,2,268.8,12.81,N,0
39.68979,46.24623,325.04,0.47,0.64,2023-01-27,2347,N,VIIRS,n,2,270.53,8.23,N,0
39.68444,46.2426,367,0.47,0.64,2023-01-27,2347,N,VIIRS,h,2,273.62,8.23,N,0
39.67398,46.23457,326.06,0.47,0.64,2023-01-27,2347,N,VIIRS,n,2,267.88,6,N,0
40.92768,46.4483,333.13,0.51,0.41,2023-01-28,0929,N,VIIRS,n,2,281.53,5.59,D,0
41.38101,45.18273,331.19,0.53,0.67,2023-01-30,0852,N,VIIRS,n,2,285.61,2.7,D,0
40.37958,47.29662,332.28,0.34,0.56,2023-01-30,1032,N,VIIRS,n,2,277.86,2.09,D,0
40.5091,47.4438,339.63,0.35,0.57,2023-01-30,1032,N,VIIRS,n,2,280.42,3.56,D,0
40.50754,47.44357,346.06,0.35,0.57,2023-01-30,1032,N,VIIRS,n,2,280.73,3.96,D,0
39.23463,46.70754,330.16,0.39,0.36,2023-02-01,0954,N,VIIRS,n,2,288.61,2.43,D,0
40.10635,46.62255,326.12,0.39,0.36,2023-02-01,0954,N,VIIRS,n,2,287.01,2.63,D,0
40.80407,45.80954,340.5,0.38,0.36,2023-02-01,0954,N,VIIRS,n,2,289.67,13.24,D,0
40.92585,46.45114,328.56,0.39,0.36,2023-02-01,0954,N,VIIRS,n,2,289.9,2.37,D,0
40.92818,46.45302,328.55,0.39,0.36,2023-02-01,0954,N,VIIRS,n,2,286.78,1.22,D,0
41.77658,46.17997,329.41,0.39,0.36,2023-02-01,0954,N,VIIRS,n,2,286.57,1.77,D,0
40.40731,49.91135,295.91,0.57,0.69,2023-02-03,2135,N,VIIRS,n,2,275.63,1.11,N,2
40.25214,49.44776,297.6,0.38,0.36,2023-02-05,2238,N,VIIRS,n,2,274.81,0.54,N,0
40.91543,46.43815,330.74,0.46,0.39,2023-02-11,1007,N,VIIRS,n,2,287.59,4.27,D,0
40.59765,49.58245,305.95,0.43,0.38,2023-02-11,2225,N,VIIRS,n,2,274.56,0.87,N,0
40.40673,49.91523,303.5,0.42,0.38,2023-02-11,2225,N,VIIRS,n,2,274.35,1.02,N,2
40.59739,49.58208,312.86,0.46,0.47,2023-02-12,2206,N,VIIRS,n,2,275.89,1.71,N,0
40.59816,49.58184,299.43,0.46,0.47,2023-02-12,2206,N,VIIRS,n,2,274.77,1.19,N,0
40.59377,49.5812,309.75,0.46,0.47,2023-02-12,2206,N,VIIRS,n,2,272.04,1.19,N,2
40.59745,49.58776,298.97,0.63,0.72,2023-02-12,2346,N,VIIRS,n,2,271.5,1.12,N,0
39.33882,48.80991,327.14,0.44,0.38,2023-02-13,0929,N,VIIRS,n,2,290.44,1.57,D,0
39.52896,48.33817,330.2,0.45,0.39,2023-02-13,0929,N,VIIRS,n,2,292.36,2.26,D,0
39.29211,47.12096,340.9,0.51,0.41,2023-02-13,0929,N,VIIRS,n,2,295.51,18.88,D,0
39.29095,47.11518,347.5,0.51,0.41,2023-02-13,0929,N,VIIRS,n,2,294.2,16.15,D,0
39.29581,47.11973,367,0.51,0.41,2023-02-13,0929,N,VIIRS,h,2,291.09,14.63,D,0
39.65541,48.921,331.45,0.43,0.38,2023-02-13,0929,N,VIIRS,n,2,287.96,2.41,D,0
39.78728,48.52469,347.42,0.44,0.39,2023-02-13,0929,N,VIIRS,n,2,289.43,5.41,D,0
39.66528,47.6817,333.62,0.48,0.4,2023-02-13,0929,N,VIIRS,n,2,292.1,5.92,D,0
39.79069,48.28423,329.98,0.45,0.39,2023-02-13,0929,N,VIIRS,n,2,289.06,2.77,D,0
39.7942,48.28312,330.14,0.45,0.39,2023-02-13,0929,N,VIIRS,n,2,287.83,3.82,D,0
39.68185,47.61577,346.81,0.48,0.4,2023-02-13,0929,N,VIIRS,n,2,290.48,10.08,D,0
39.77169,47.82286,329.95,0.47,0.4,2023-02-13,0929,N,VIIRS,n,2,289.64,2.56,D,0
39.90557,48.39287,328.73,0.45,0.39,2023-02-13,0929,N,VIIRS,n,2,286.87,1.84,D,0
39.98671,48.63402,329.07,0.44,0.38,2023-02-13,0929,N,VIIRS,n,2,286,2.45,D,0
39.94018,47.97031,335.11,0.46,0.39,2023-02-13,0929,N,VIIRS,n,2,291.74,7,D,0
39.94373,47.96917,329.23,0.46,0.39,2023-02-13,0929,N,VIIRS,n,2,288.87,7,D,0
39.92965,47.85498,325.41,0.46,0.39,2023-02-13,0929,N,VIIRS,n,2,289.18,1.76,D,0
40.18199,47.35843,334.18,0.48,0.4,2023-02-13,0929,N,VIIRS,n,2,291.53,5.9,D,0
40.59628,49.58052,314.91,0.41,0.61,2023-02-13,2147,N,VIIRS,n,2,271.25,1.49,N,2
40.40874,49.91476,299.51,0.39,0.59,2023-02-13,2147,N,VIIRS,n,2,271.14,0.44,N,2
40.4051,49.91164,295.3,0.39,0.59,2023-02-13,2147,N,VIIRS,n,2,272.65,0.89,N,0
40.59716,49.58607,315.49,0.37,0.58,2023-02-13,2328,N,VIIRS,n,2,271.65,1.4,N,0
40.40908,49.91993,296.09,0.39,0.6,2023-02-13,2328,N,VIIRS,n,2,270.95,0.72,N,2
39.50475,49.03043,340.93,0.45,0.47,2023-02-14,0910,N,VIIRS,n,2,288.32,5.62,D,0
39.54925,48.1027,338.46,0.5,0.49,2023-02-14,0910,N,VIIRS,n,2,290.13,3.67,D,0
39.86627,48.64976,326,0.46,0.47,2023-02-14,0910,N,VIIRS,n,2,285.46,5.33,D,0
39.84042,48.53797,337.96,0.47,0.48,2023-02-14,0910,N,VIIRS,n,2,287.52,3.06,D,0
39.85019,48.54004,338.23,0.47,0.48,2023-02-14,0910,N,VIIRS,n,2,287.05,4.6,D,0
39.86568,48.18766,326.21,0.49,0.48,2023-02-14,0910,N,VIIRS,n,2,287.03,2.42,D,0
39.97878,48.55324,327.22,0.47,0.47,2023-02-14,0910,N,VIIRS,n,2,285.38,2,D,0
40.02113,48.6578,334.67,0.46,0.47,2023-02-14,0910,N,VIIRS,n,2,285.77,2.81,D,0
39.8801,47.90385,352.16,0.5,0.49,2023-02-14,0910,N,VIIRS,n,2,294.22,23.66,D,0
39.94577,48.19586,334.77,0.49,0.48,2023-02-14,0910,N,VIIRS,n,2,286.61,3.92,D,0
39.88026,47.9011,348.36,0.5,0.49,2023-02-14,0910,N,VIIRS,n,2,296.22,25.93,D,0
40.11065,48.14072,339.33,0.48,0.48,2023-02-14,0910,N,VIIRS,n,2,287.49,9.47,D,0
40.15996,47.97826,337.15,0.49,0.49,2023-02-14,0910,N,VIIRS,n,2,286.45,2.45,D,0
40.16431,47.97654,328.02,0.49,0.49,2023-02-14,0910,N,VIIRS,n,2,284.1,2.45,D,0
40.18422,47.83826,339.33,0.5,0.49,2023-02-14,0910,N,VIIRS,n,2,287.46,6.74,D,0
40.19131,47.76621,331.14,0.5,0.49,2023-02-14,0910,N,VIIRS,n,2,287.76,3.62,D,0
40.36599,47.62327,340.87,0.51,0.49,2023-02-14,0910,N,VIIRS,n,2,288.16,8.85,D,0
40.36902,47.61566,351.46,0.51,0.49,2023-02-14,0910,N,VIIRS,n,2,286.35,8.99,D,0
40.48011,48.07311,328.27,0.48,0.48,2023-02-14,0910,N,VIIRS,n,2,283.83,2.91,D,0
40.36643,47.62098,347.98,0.51,0.49,2023-02-14,0910,N,VIIRS,n,2,287.1,6.85,D,0
40.36943,47.61341,338.25,0.51,0.49,2023-02-14,0910,N,VIIRS,n,2,286.67,9.33,D,0
40.55348,48.02963,353.43,0.48,0.48,2023-02-14,0910,N,VIIRS,n,2,295.92,18.81,D,0
40.55785,48.02823,336.46,0.48,0.48,2023-02-14,0910,N,VIIRS,n,2,284.08,18.81,D,0
40.50474,47.69814,338.39,0.5,0.49,2023-02-14,0910,N,VIIRS,n,2,285.8,5.1,D,0
40.50669,47.70139,331.15,0.5,0.49,2023-02-14,0910,N,VIIRS,n,2,284.4,3.1,D,0
41.05148,46.5421,332.79,0.55,0.51,2023-02-14,0910,N,VIIRS,n,2,287.04,7.98,D,0
39.2831,46.67833,332.19,0.55,0.68,2023-02-14,1050,N,VIIRS,n,2,289.15,3.53,D,0
39.32037,47.18448,334.31,0.59,0.7,2023-02-14,1051,N,VIIRS,n,2,284.66,6.82,D,0
39.6849,47.77975,367,0.63,0.72,2023-02-14,1051,N,VIIRS,h,2,290.95,21.11,D,0
39.67934,47.77787,367,0.63,0.72,2023-02-14,1051,N,VIIRS,h,2,290.59,10.7,D,0
39.68612,47.77781,356.38,0.63,0.72,2023-02-14,1051,N,VIIRS,l,2,287.71,12.36,D,0
39.69704,47.60835,351.87,0.62,0.71,2023-02-14,1051,N,VIIRS,n,2,287.37,7.53,D,0
39.90147,48.43791,348.78,0.69,0.74,2023-02-14,1051,N,VIIRS,n,2,286.84,7.35,D,0
39.86402,48.38625,333.45,0.68,0.74,2023-02-14,1051,N,VIIRS,n,2,285.81,3.42,D,0
39.89927,48.4364,349.66,0.69,0.74,2023-02-14,1051,N,VIIRS,n,2,286.81,10.88,D,0
40.06608,48.47477,347.56,0.69,0.74,2023-02-14,1051,N,VIIRS,n,2,285.6,6.61,D,0
40.07309,48.47476,350.74,0.69,0.74,2023-02-14,1051,N,VIIRS,n,2,282.7,9.44,D,0
40.0795,47.8284,342.59,0.64,0.72,2023-02-14,1051,N,VIIRS,n,2,285.71,8.79,D,0
40.16232,47.78806,355.38,0.64,0.72,2023-02-14,1051,N,VIIRS,n,2,286.03,7.96,D,0
40.55511,48.02996,354.12,0.66,0.73,2023-02-14,1051,N,VIIRS,n,2,285.62,9.23,D,0
41.05381,45.81989,343.4,0.51,0.66,2023-02-14,1051,N,VIIRS,n,2,286.92,5.41,D,0
