latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
40.22244,47.2557,325.73,0.54,0.51,2024-02-05,0909,N21,VIIRS,n,2.0NRT,282.92,2.98,D
39.33946,48.82824,339.89,0.47,0.48,2024-02-05,0909,N21,VIIRS,n,2.0NRT,287.61,7.63,D
39.54727,49.02021,331.1,0.45,0.47,2024-02-05,0909,N21,VIIRS,n,2.0NRT,280.46,2.23,D
39.6358,48.83862,337.5,0.46,0.47,2024-02-05,0909,N21,VIIRS,n,2.0NRT,279.96,3.58,D
39.64837,48.8339,329.3,0.46,0.47,2024-02-05,0909,N21,VIIRS,n,2.0NRT,282.21,3.48,D
39.9002,49.15747,325.67,0.44,0.46,2024-02-05,0909,N21,VIIRS,n,2.0NRT,286.5,4.65,D
39.8369,48.70119,329.9,0.46,0.47,2024-02-05,0909,N21,VIIRS,n,2.0NRT,286.88,3.24,D
39.79308,48.47037,334.58,0.48,0.48,2024-02-05,0909,N21,VIIRS,n,2.0NRT,283.93,4.81,D
40.03767,48.79957,326.21,0.45,0.47,2024-02-05,0909,N21,VIIRS,n,2.0NRT,288.6,2.82,D
40.13882,47.57853,338.27,0.52,0.5,2024-02-05,0909,N21,VIIRS,n,2.0NRT,278.04,5.1,D
40.37874,48.43739,327.28,0.46,0.47,2024-02-05,0909,N21,VIIRS,n,2.0NRT,283.93,3.85,D
40.42857,47.73475,333.86,0.5,0.49,2024-02-05,0909,N21,VIIRS,n,2.0NRT,283.9,5.34,D
40.43113,47.73225,325.89,0.5,0.49,2024-02-05,0909,N21,VIIRS,n,2.0NRT,283.83,5.08,D
40.51081,47.68822,325.05,0.5,0.49,2024-02-05,0909,N21,VIIRS,n,2.0NRT,282.4,2.1,D
40.18356,47.42233,333.33,0.63,0.72,2024-02-05,1047,N21,VIIRS,n,2.0NRT,276.91,8.19,D
40.18134,47.42867,338.71,0.63,0.72,2024-02-05,1047,N21,VIIRS,n,2.0NRT,278.86,13.6,D
40.1837,47.42982,333.72,0.63,0.72,2024-02-05,1047,N21,VIIRS,n,2.0NRT,278.92,9.75,D
38.96276,48.72554,326.58,0.43,0.62,2024-02-06,0847,N21,VIIRS,n,2.0NRT,290.53,2.24,D
39.78397,48.12656,338.1,0.38,0.59,2024-02-06,1028,N21,VIIRS,n,2.0NRT,289.49,8.1,D
39.78421,48.13098,338.86,0.38,0.59,2024-02-06,1028,N21,VIIRS,n,2.0NRT,287.28,5.65,D
39.76143,48.11077,340.23,0.38,0.59,2024-02-06,1028,N21,VIIRS,n,2.0NRT,289.85,3.59,D
39.37325,48.74444,350.74,0.41,0.6,2024-02-06,1028,N21,VIIRS,n,2.0NRT,279.47,8.71,D
39.45732,47.23001,335.09,0.34,0.56,2024-02-06,1028,N21,VIIRS,n,2.0NRT,292.46,6.5,D
39.51674,48.18887,343.83,0.38,0.59,2024-02-06,1028,N21,VIIRS,n,2.0NRT,286.75,3.97,D
39.69488,47.97581,367,0.37,0.58,2024-02-06,1028,N21,VIIRS,h,2.0NRT,291.54,23.27,D
39.71447,47.74608,331.18,0.36,0.57,2024-02-06,1028,N21,VIIRS,n,2.0NRT,284.08,2.93,D
39.70046,47.97966,343.54,0.37,0.58,2024-02-06,1028,N21,VIIRS,n,2.0NRT,287.25,10.03,D
40.26448,47.10027,330.04,0.34,0.56,2024-02-06,1028,N21,VIIRS,n,2.0NRT,279.51,1.96,D
39.88186,47.93011,367,0.37,0.58,2024-02-06,1028,N21,VIIRS,h,2.0NRT,293.13,9.81,D
39.7865,48.12736,351.01,0.38,0.59,2024-02-06,1028,N21,VIIRS,n,2.0NRT,294.27,21.25,D
40.5951,49.58248,318.9,0.43,0.38,2024-02-06,2248,N21,VIIRS,n,2.0NRT,277.51,1.72,N
40.32954,47.5116,345.48,0.77,0.77,2024-02-07,0830,N21,VIIRS,n,2.0NRT,287.15,10.73,D
40.32894,47.51522,337.48,0.77,0.77,2024-02-07,0830,N21,VIIRS,n,2.0NRT,286.46,9.14,D
40.36081,47.65062,328.25,0.76,0.77,2024-02-07,0830,N21,VIIRS,n,2.0NRT,285.46,5.34,D
40.3305,47.86848,335.33,0.42,0.45,2024-02-07,1010,N21,VIIRS,n,2.0NRT,288.59,7.79,D
39.30175,46.70915,334.29,0.53,0.42,2024-02-07,1010,N21,VIIRS,n,2.0NRT,291.91,5.9,D
39.29791,46.70988,331.34,0.53,0.42,2024-02-07,1010,N21,VIIRS,n,2.0NRT,292.88,5.47,D
40.33095,47.87336,338.62,0.42,0.45,2024-02-07,1010,N21,VIIRS,n,2.0NRT,288.59,7.79,D
39.4959,48.15252,336.14,0.42,0.45,2024-02-07,1010,N21,VIIRS,n,2.0NRT,290.94,3.99,D
40.4124,47.37986,334.47,0.39,0.44,2024-02-07,1010,N21,VIIRS,n,2.0NRT,289.55,5.32,D
41.39714,45.12916,333.2,0.48,0.4,2024-02-07,1010,N21,VIIRS,n,2.0NRT,284.48,4.26,D
40.25002,49.44487,308.39,0.4,0.37,2024-02-07,2229,N21,VIIRS,n,2.0NRT,279.95,0.94,N
40.40698,49.91618,305.55,0.39,0.36,2024-02-07,2229,N21,VIIRS,n,2.0NRT,280.19,1.32,N
40.59728,49.58236,300.74,0.4,0.37,2024-02-07,2229,N21,VIIRS,n,2.0NRT,281.2,0.44,N
39.40114,48.77015,325.04,0.42,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,295.05,2.27,D
38.63865,48.85104,333.59,0.42,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,295.27,5.78,D
39.30655,48.76728,333.24,0.42,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,293.71,2.76,D
39.31497,48.75047,325.86,0.42,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,295.2,2.89,D
39.31996,48.73441,330.6,0.42,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,294.65,3.5,D
39.32871,48.74751,328.7,0.42,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,294.44,2.6,D
39.33558,48.74603,330.59,0.42,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,295.1,2.26,D
39.34687,48.77864,332.55,0.42,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,293.49,3.33,D
39.36008,48.826,346.44,0.42,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,296.83,10.47,D
39.40034,49.112,331.29,0.43,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,293.44,3.22,D
39.40382,49.11127,327.75,0.43,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,293.68,3.22,D
39.38285,48.94738,325.41,0.43,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,295.03,3.4,D
39.39486,48.83185,325.45,0.43,0.38,2024-02-08,0949,N21,VIIRS,l,2.0NRT,296.33,12.1,D
39.42987,48.99668,331.84,0.43,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,296.49,6.49,D
39.40177,48.77504,326.25,0.42,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,294.77,2.27,D
39.40396,48.76453,333.29,0.42,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,295.56,2.82,D
39.45036,48.96177,328.63,0.43,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,294.18,2.98,D
39.44219,48.8975,332.6,0.43,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,296.09,3.39,D
39.43243,48.79358,332.87,0.42,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,296.76,6.26,D
39.45716,48.7933,331.13,0.42,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,292.97,2.64,D
39.46948,48.86131,331.36,0.43,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,294.53,2.93,D
39.49354,48.99339,332.11,0.43,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,294.74,2.4,D
39.4782,48.81904,333.94,0.43,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,294.72,5.52,D
39.48064,48.82096,334.3,0.43,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,295.71,6.78,D
39.51067,48.89045,330.47,0.43,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,295.24,3.98,D
39.51164,48.86995,330.35,0.43,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,294.86,2.2,D
39.5267,48.87687,325.71,0.43,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,294.94,14.89,D
39.46259,48.27372,332.66,0.41,0.37,2024-02-08,0949,N21,VIIRS,n,2.0NRT,295.17,4.23,D
39.50537,48.1764,329.48,0.41,0.37,2024-02-08,0949,N21,VIIRS,n,2.0NRT,295.9,2.18,D
39.50615,48.17822,330.66,0.41,0.37,2024-02-08,0949,N21,VIIRS,n,2.0NRT,295.21,2.21,D
39.64243,48.93613,330.51,0.43,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,294.46,3.22,D
39.67677,49.0676,328.95,0.43,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,293.47,3.05,D
39.56768,48.16948,335.74,0.41,0.37,2024-02-08,0949,N21,VIIRS,n,2.0NRT,296.12,3.15,D
39.59052,48.1839,343.05,0.41,0.37,2024-02-08,0949,N21,VIIRS,n,2.0NRT,297.62,7.83,D
39.62562,48.07623,326.84,0.41,0.37,2024-02-08,0949,N21,VIIRS,n,2.0NRT,293.25,2.15,D
39.74302,48.90236,332.52,0.43,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,294.45,3.78,D
39.77227,49.05059,336.04,0.43,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,293.58,3.58,D
39.77547,48.96214,329.4,0.43,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,291.88,2.47,D
39.80517,48.97129,335.11,0.43,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,297.51,24.77,D
39.80864,48.97054,346.02,0.43,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,293.83,7.4,D
39.77634,48.63623,326.98,0.42,0.38,2024-02-08,0949,N21,VIIRS,l,2.0NRT,297.98,20,D
39.77275,48.58163,332.07,0.42,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,296.11,2.57,D
39.75491,48.44564,327.63,0.42,0.37,2024-02-08,0949,N21,VIIRS,n,2.0NRT,297.06,2.7,D
39.7207,48.16222,342.02,0.41,0.37,2024-02-08,0949,N21,VIIRS,n,2.0NRT,297.47,6.48,D
39.72136,48.16417,330.77,0.41,0.37,2024-02-08,0949,N21,VIIRS,n,2.0NRT,295.16,2.78,D
39.82138,48.86259,345.99,0.43,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,295.56,9.47,D
39.79646,48.60909,331.73,0.42,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,290.99,1.75,D
39.82461,48.71918,337.62,0.43,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,296.04,5.65,D
39.84407,48.76072,332.1,0.43,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,294.74,4.17,D
39.83714,48.70633,342.41,0.43,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,299.03,13.75,D
39.84122,48.71052,330.02,0.43,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,294.84,2.88,D
39.82513,48.55751,339.46,0.42,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,295.65,4.98,D
39.74646,47.93455,327.31,0.41,0.37,2024-02-08,0949,N21,VIIRS,n,2.0NRT,296.61,1.75,D
39.83325,48.56578,325.89,0.42,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,295.09,1.87,D
39.82215,48.45306,330.79,0.42,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,296.94,5.03,D
39.88782,48.85347,334.6,0.43,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,295.45,5.71,D
39.84026,48.48404,331.31,0.42,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,296.19,6.83,D
39.85446,48.56617,331.74,0.42,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,294.4,4.89,D
39.8452,48.46796,329.29,0.42,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,295.12,2.62,D
39.92377,48.84321,332.2,0.43,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,295.22,3.58,D
39.92786,48.84746,330.02,0.43,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,294.21,3.58,D
39.7996,47.85662,330.76,0.4,0.37,2024-02-08,0949,N21,VIIRS,n,2.0NRT,297.27,5.49,D
39.88976,48.49046,330.25,0.42,0.38,2024-02-08,0949,N21,VIIRS,n,2.0NRT,293.93,2.82,D
40.10215,48.3737,329.84,0.42,0.38,2024-02-08,0951,N21,VIIRS,n,2.0NRT,294.23,3,D
40.26992,47.34412,342.06,0.4,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,293.89,3.66,D
40.27326,47.34334,332.07,0.4,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,292.46,3.66,D
40.40163,48.17412,332.97,0.42,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,299.01,14.79,D
40.36069,47.75833,330.84,0.41,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,290.9,5.93,D
40.27628,47.14203,328.76,0.39,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,295.04,1.36,D
40.29697,47.26589,330.31,0.4,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,296.7,4.76,D
40.35434,47.50706,330.84,0.4,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,292.31,3.32,D
40.40847,47.75216,331.61,0.41,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,289.6,3.52,D
40.47158,48.06567,338.53,0.41,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,293.04,11.5,D
40.47498,48.0649,326.91,0.41,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,292.19,2.33,D
40.44236,47.71202,330.24,0.41,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,288.73,2.74,D
40.46856,47.88285,329.82,0.41,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,290.27,2.31,D
40.44573,47.71124,328.46,0.41,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,289.36,2.74,D
40.41328,47.47087,325.95,0.4,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,291.96,2.41,D
40.41663,47.47007,333.92,0.4,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,293.76,5.59,D
40.42347,47.44431,330.11,0.4,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,289.5,2.57,D
40.37307,46.98239,329.68,0.39,0.36,2024-02-08,0951,N21,VIIRS,n,2.0NRT,293.42,4.14,D
40.49166,47.56396,327.13,0.4,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,287.06,2.52,D
40.45528,47.2011,330.2,0.4,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,295.86,6.26,D
40.45861,47.20031,325.92,0.4,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,294.74,6.26,D
40.63745,47.676,332.61,0.41,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,287.98,5.28,D
40.66652,47.55653,333.88,0.4,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,287.92,7.37,D
40.67032,47.48249,333.41,0.4,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,288.83,5.49,D
40.67862,47.29138,327.04,0.4,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,287.65,3.45,D
40.65209,47.07642,331.49,0.4,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,289.22,1.8,D
40.7284,47.33957,330.65,0.4,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,287.86,3.35,D
40.78373,46.95211,329.7,0.39,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,289.59,2.87,D
40.78308,46.94749,327.85,0.39,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,290.4,2.63,D
41.30862,48.72411,326.78,0.44,0.38,2024-02-08,0951,N21,VIIRS,n,2.0NRT,294.18,3.09,D
41.30946,48.72694,326.87,0.44,0.38,2024-02-08,0951,N21,VIIRS,n,2.0NRT,293.75,2.07,D
41.39629,48.84916,336.6,0.44,0.39,2024-02-08,0951,N21,VIIRS,n,2.0NRT,295.94,4.7,D
41.54506,48.47416,325.19,0.43,0.38,2024-02-08,0951,N21,VIIRS,n,2.0NRT,299.34,2.21,D
41.61531,48.54989,337.11,0.44,0.38,2024-02-08,0951,N21,VIIRS,n,2.0NRT,297.64,3.73,D
41.61591,48.54727,331.96,0.44,0.38,2024-02-08,0951,N21,VIIRS,n,2.0NRT,297.36,3.37,D
41.6505,48.56646,331,0.44,0.38,2024-02-08,0951,N21,VIIRS,n,2.0NRT,296.55,3.1,D
41.69023,48.39739,332.02,0.43,0.38,2024-02-08,0951,N21,VIIRS,n,2.0NRT,295.67,2.87,D
39.88094,48.36758,331.73,0.42,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,295.27,3.7,D
39.89,48.4104,325.5,0.42,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,294.01,1.85,D
39.9248,48.65425,333.01,0.42,0.38,2024-02-08,0951,N21,VIIRS,n,2.0NRT,295.04,6.68,D
39.89118,48.36532,326.46,0.42,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,294.69,2.14,D
39.9087,48.44624,336.36,0.42,0.38,2024-02-08,0951,N21,VIIRS,n,2.0NRT,298.57,13.93,D
39.96093,48.79931,341.37,0.43,0.38,2024-02-08,0951,N21,VIIRS,n,2.0NRT,295.24,11.84,D
39.98307,48.66696,325.54,0.43,0.38,2024-02-08,0951,N21,VIIRS,n,2.0NRT,293.65,2.89,D
39.45371,45.01098,330.64,0.39,0.36,2024-02-08,0951,N21,VIIRS,n,2.0NRT,277.38,2.45,D
39.98855,48.59983,333.1,0.42,0.38,2024-02-08,0951,N21,VIIRS,n,2.0NRT,295.32,4.68,D
39.98791,48.59491,332.35,0.42,0.38,2024-02-08,0951,N21,VIIRS,n,2.0NRT,294.9,4.68,D
39.98344,48.56051,330.58,0.42,0.38,2024-02-08,0951,N21,VIIRS,n,2.0NRT,295.36,3.14,D
39.85963,47.61194,332.1,0.4,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,296.88,3.44,D
40.00078,48.59459,330.35,0.42,0.38,2024-02-08,0951,N21,VIIRS,n,2.0NRT,295.73,11.01,D
39.95515,48.23919,329.69,0.41,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,295.19,2.39,D
40.00516,48.57338,342.02,0.42,0.38,2024-02-08,0951,N21,VIIRS,n,2.0NRT,296.14,8.52,D
39.97575,47.99842,334.84,0.41,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,295.67,3.64,D
40.19817,49.46267,340.57,0.45,0.39,2024-02-08,0951,N21,VIIRS,n,2.0NRT,298.83,52.97,D
40.06186,48.38473,347.17,0.42,0.38,2024-02-08,0951,N21,VIIRS,n,2.0NRT,294.33,8.77,D
40.11071,48.52294,329.9,0.42,0.38,2024-02-08,0951,N21,VIIRS,n,2.0NRT,294.21,3.06,D
40.09869,48.10594,330,0.41,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,292.8,1.98,D
40.14645,48.22901,335.5,0.41,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,293.9,6.61,D
40.08192,47.74797,332.46,0.4,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,295.81,3.63,D
40.14985,48.22825,339.19,0.41,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,294.14,6.61,D
40.1605,48.25576,331.91,0.42,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,294.13,3.3,D
40.16795,48.25908,335.05,0.42,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,294.39,11.16,D
40.16793,48.26128,330.66,0.42,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,293.86,4.56,D
40.17133,48.26052,330.82,0.42,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,294.52,4.56,D
40.16397,48.12297,328.52,0.41,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,293.27,2.8,D
40.06104,47.33193,330.01,0.4,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,291.86,2.86,D
40.09174,47.42975,329.86,0.4,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,297.08,2.59,D
40.2221,48.06036,330.4,0.41,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,294.25,1.55,D
40.18763,47.80323,331.87,0.41,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,294.75,4.92,D
40.2192,47.54081,330.85,0.4,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,293.49,3.8,D
40.29556,47.74607,327.7,0.41,0.37,2024-02-08,0951,N21,VIIRS,n,2.0NRT,292.35,2.2,D
40.18877,49.46001,303.83,0.39,0.44,2024-02-08,2209,N21,VIIRS,n,2.0NRT,280.89,0.69,N
40.19722,49.45686,318.04,0.39,0.44,2024-02-08,2209,N21,VIIRS,n,2.0NRT,281.11,2.03,N
40.4054,49.9182,295.76,0.56,0.43,2024-02-08,2209,N21,VIIRS,n,2.0NRT,280.07,1.52,N
40.29488,48.32332,347.93,0.4,0.37,2024-02-09,0932,N21,VIIRS,n,2.0NRT,268.48,10.36,D
41.3333,46.98065,336.29,0.42,0.38,2024-02-09,0932,N21,VIIRS,n,2.0NRT,296.51,32.44,D
41.33672,46.97969,336.34,0.42,0.38,2024-02-09,0932,N21,VIIRS,n,2.0NRT,294.04,23.15,D
38.45024,48.83611,327.84,0.41,0.37,2024-02-09,0932,N21,VIIRS,n,2.0NRT,275.25,2.44,D
39.33523,48.83231,332.28,0.4,0.37,2024-02-09,0932,N21,VIIRS,n,2.0NRT,278.78,3.93,D
38.89114,45.94801,333.38,0.5,0.41,2024-02-09,0932,N21,VIIRS,n,2.0NRT,283.62,3.86,D
39.47872,48.83369,338.28,0.4,0.37,2024-02-09,0932,N21,VIIRS,n,2.0NRT,280.93,3.85,D
39.53107,48.87627,329.39,0.4,0.37,2024-02-09,0932,N21,VIIRS,n,2.0NRT,281.91,2.25,D
39.65789,48.89443,326.06,0.4,0.37,2024-02-09,0932,N21,VIIRS,n,2.0NRT,274.11,2.15,D
39.73804,49.0682,325.39,0.39,0.36,2024-02-09,0932,N21,VIIRS,n,2.0NRT,276.38,1.89,D
39.73701,48.95935,327.81,0.4,0.37,2024-02-09,0932,N21,VIIRS,n,2.0NRT,271.32,2.43,D
41.33581,46.97467,367,0.42,0.38,2024-02-09,0932,N21,VIIRS,l,2.0NRT,349.86,55.07,D
41.33922,46.97368,339.71,0.42,0.38,2024-02-09,0932,N21,VIIRS,n,2.0NRT,291.88,55.07,D
41.33831,46.96863,347.82,0.42,0.38,2024-02-09,0932,N21,VIIRS,n,2.0NRT,296.45,55.07,D
39.85559,49.15557,335.17,0.39,0.36,2024-02-09,0932,N21,VIIRS,n,2.0NRT,274.84,2.96,D
39.79049,48.36333,331.39,0.41,0.37,2024-02-09,0932,N21,VIIRS,n,2.0NRT,269.03,3.39,D
39.8157,48.44871,339.87,0.4,0.37,2024-02-09,0932,N21,VIIRS,n,2.0NRT,272.34,11.31,D
39.83836,48.4178,329.19,0.4,0.37,2024-02-09,0932,N21,VIIRS,n,2.0NRT,271.19,1.92,D
39.89706,48.46576,335.21,0.4,0.37,2024-02-09,0932,N21,VIIRS,n,2.0NRT,272.89,10.31,D
40.11734,48.48865,333.3,0.4,0.37,2024-02-09,0932,N21,VIIRS,n,2.0NRT,275.74,11.16,D
39.98464,48.5584,331.48,0.4,0.37,2024-02-09,0932,N21,VIIRS,n,2.0NRT,275.27,10.94,D
40.00152,48.6163,326.46,0.4,0.37,2024-02-09,0932,N21,VIIRS,n,2.0NRT,272.58,1.57,D
40.02008,48.66399,332.17,0.4,0.37,2024-02-09,0932,N21,VIIRS,n,2.0NRT,274.74,9.26,D
40.00611,48.56185,333.13,0.4,0.37,2024-02-09,0932,N21,VIIRS,n,2.0NRT,274.06,3.67,D
40.04091,48.64357,326.49,0.4,0.37,2024-02-09,0932,N21,VIIRS,n,2.0NRT,272.29,2.8,D
