latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
39.67525,48.99839,337,0.41,0.61,2020-01-22,1029,N,VIIRS,n,2,283.59,3.17,D,0
39.8717,49.0949,333,0.41,0.61,2020-01-22,1029,N,VIIRS,n,2,283.26,1.96,D,0
39.91577,48.5826,325.82,0.39,0.59,2020-01-22,1029,N,VIIRS,n,2,283.88,1.72,D,0
39.96291,48.53358,327,0.39,0.59,2020-01-22,1029,N,VIIRS,n,2,284.07,2.04,D,0
39.74611,44.8182,337.71,0.49,0.49,2020-01-22,1029,N,VIIRS,n,2,281.13,6.67,D,0
40.31156,48.3368,331.25,0.38,0.59,2020-01-22,1030,N,VIIRS,n,2,284.35,3.77,D,0
40.31718,48.23088,367,0.38,0.58,2020-01-22,1030,N,VIIRS,h,2,290.47,18.56,D,0
40.39233,48.40829,332.08,0.38,0.59,2020-01-22,1030,N,VIIRS,n,2,283.89,1.81,D,0
40.39112,47.48227,332.38,0.34,0.56,2020-01-22,1030,N,VIIRS,n,2,284.43,3.48,D,0
40.5962,49.58622,310.75,0.42,0.38,2020-01-22,2248,N,VIIRS,n,2,273.77,0.9,N,0
40.2778,48.35114,328.1,0.69,0.74,2020-01-23,0830,N,VIIRS,n,2,282.34,4.03,D,0
40.25482,48.23451,326.77,0.7,0.75,2020-01-23,0830,N,VIIRS,n,2,282.9,3.84,D,0
40.32869,48.4143,337.72,0.68,0.74,2020-01-23,0830,N,VIIRS,n,2,283.31,5.03,D,0
40.27868,48.34955,331.5,0.68,0.74,2020-01-23,0830,N,VIIRS,n,2,282.3,3.92,D,0
40.32996,48.41253,339.32,0.68,0.74,2020-01-23,0830,N,VIIRS,n,2,283.13,4.55,D,0
39.43391,48.5418,325.81,0.43,0.46,2020-01-23,1010,N,VIIRS,n,2,287.09,2.26,D,0
39.7162,49.01899,335.09,0.46,0.47,2020-01-23,1010,N,VIIRS,n,2,286.15,3.74,D,0
39.77809,48.40882,337.88,0.43,0.46,2020-01-23,1010,N,VIIRS,n,2,287.28,2.78,D,0
39.8331,48.44703,339.12,0.43,0.46,2020-01-23,1010,N,VIIRS,n,2,286.69,4.07,D,0
39.8632,48.6834,341.48,0.44,0.46,2020-01-23,1010,N,VIIRS,n,2,287.09,5.43,D,0
39.86531,48.68586,337.96,0.44,0.46,2020-01-23,1010,N,VIIRS,n,2,286.33,3.29,D,0
39.89054,48.37912,330.43,0.43,0.46,2020-01-23,1010,N,VIIRS,n,2,286.4,2.15,D,0
39.99306,48.68577,329.78,0.44,0.46,2020-01-23,1010,N,VIIRS,n,2,286.25,2.86,D,0
39.99736,48.68515,325.7,0.44,0.46,2020-01-23,1010,N,VIIRS,n,2,285.21,2.92,D,0
39.98863,48.53284,337.1,0.44,0.46,2020-01-23,1010,N,VIIRS,n,2,287.31,3.89,D,0
